code,lsoa,borough,ACCOMM,EDU,FOOD,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,SWI,count,EDU_jnb,FOOD_jnb,SHOP_jnb,TRANSPORT_jnb,WORK_jnb,ENTERTAIN_jnb,ATTRACT_jnb,ACCOMM_jnb,PARK_jnb,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
E01003190,Lewisham 034B,Lewisham,0.0,3.0,6.0,0.0,9.0,13.0,36.0,10.0,4.0,29.0,13.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,0.8027479999999999,9.176988000000002e-05,6.473704e-07,0.0044278726000000004,2.0464486e-09,1.0,2.41928e-07,0.0
E01003191,Lewisham 034C,Lewisham,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0038435725,0.0018151810000000001,0.04078786,0.6366774000000001,3.2328786e-05,0.0,1.0,0.022453675
E01003192,Lewisham 034D,Lewisham,0.0,5.0,2.0,0.0,3.0,8.0,7.0,4.0,7.0,5.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003193,Lewisham 029A,Lewisham,0.0,4.0,6.0,0.0,21.0,7.0,22.0,4.0,5.0,5.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.7590244999999997e-06,7.290891e-06,4.6156359999999995e-09,1.0344451e-07,5.593551e-07,1.92183e-12,0.0
E01003194,Lewisham 029B,Lewisham,0.0,2.0,4.0,0.0,6.0,5.0,16.0,7.0,0.0,7.0,5.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003195,Lewisham 029C,Lewisham,0.0,0.0,0.0,0.0,2.0,2.0,9.0,2.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.45247424,1.8686759999999997e-08,4.579770599999999e-06,0.02674843,2.3100839999999997e-05,1.6059157e-05,1.0,0.0
E01003196,Lewisham 029D,Lewisham,0.0,3.0,6.0,0.0,6.0,5.0,17.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003197,Lewisham 029E,Lewisham,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.31082e-21,1.0,0.047117632,0.0,3.0888417999999997e-07,3.391114e-16,3.6092560000000004e-18,0.90701395
E01003199,Lewisham 007A,Lewisham,0.0,4.0,5.0,0.0,4.0,6.0,18.0,3.0,6.0,5.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.02216879,0.00013074171,0.0015707817999999999,1.0,0.0,0.00010122458,0.016149582,0.00025658135
E01003200,Lewisham 009B,Lewisham,1.0,5.0,25.0,4.0,37.0,14.0,65.0,1.0,5.0,24.0,16.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0388849e-08,0.0035006923,0.03331984,0.5205626,2.0686143e-08,1.1192414e-09
E01003201,Lewisham 007B,Lewisham,1.0,2.0,1.0,0.0,0.0,2.0,8.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003202,Lewisham 009C,Lewisham,0.0,0.0,6.0,0.0,7.0,7.0,16.0,4.0,1.0,13.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0168519999999999e-05,2.9233576e-09,0.0,0.35525432,1.052577e-09,1.0,6.9894554e-07,1.0942042999999998e-08
E01003203,Lewisham 009D,Lewisham,0.0,3.0,13.0,0.0,16.0,1.0,25.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003204,Lewisham 007C,Lewisham,0.0,1.0,0.0,0.0,0.0,6.0,14.0,0.0,4.0,14.0,8.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.5645347000000004e-08,2.0362684999999999e-07,4.5998454e-09,1.0092372999999998e-08,3.940499e-08,1.2596902e-12,0.0
E01003205,Lewisham 007D,Lewisham,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9059604e-11,3.1049236000000005e-08,4.469359999999999e-09,3.302574e-09,9.970487e-08,1.1327853000000002e-12,0.0
E01003206,Lewisham 007E,Lewisham,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003207,Lewisham 005A,Lewisham,1.0,3.0,9.0,2.0,10.0,4.0,19.0,2.0,0.0,19.0,17.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.807211299999999e-10,1.0,3.9044008000000007e-07,1.2616573e-05,7.919678e-06,8.062428000000001e-05,0.10188201,0.0
E01003209,Lewisham 005B,Lewisham,1.0,1.0,2.0,0.0,2.0,6.0,9.0,2.0,0.0,13.0,9.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.478851e-06,0.017812017,0.12154507,3.589905e-05,6.9121044e-05,0.08256023,0.0
E01003210,Lewisham 005C,Lewisham,0.0,3.0,17.0,0.0,12.0,4.0,29.0,1.0,5.0,21.0,19.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5782539000000001,0.01164914,0.74336153,1.0399389999999998e-05,1.0,2.3231546999999998e-07,0.0,0.78380936
E01003211,Lewisham 008B,Lewisham,0.0,3.0,3.0,1.0,2.0,3.0,6.0,1.0,0.0,15.0,11.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.9541390999999999,0.5094380999999999,5.0528847e-06,0.0,1.2868713e-05,3.1128573e-06,1.0,9.9397175e-09
E01003212,Lewisham 005D,Lewisham,0.0,0.0,9.0,0.0,7.0,4.0,26.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003214,Lewisham 008D,Lewisham,0.0,1.0,17.0,0.0,11.0,6.0,23.0,2.0,0.0,16.0,8.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,6.177488e-08,2.965607e-07,1.8612180000000001e-06,0.0010387799,0.036817199999999994,0.0001432134
E01003215,Lewisham 005E,Lewisham,0.0,6.0,20.0,0.0,8.0,6.0,34.0,5.0,1.0,50.0,26.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.2309417e-06,0.00036610062999999993,0.0014170541,0.21035427,0.03714698,0.01854463
E01003216,Lewisham 025A,Lewisham,0.0,2.0,6.0,0.0,9.0,1.0,14.0,4.0,0.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,9.299663e-06,0.0,0.00011955635,0.008839406,2.2526820000000001e-07,0.22228603,1.0,0.008217255
E01003217,Lewisham 022A,Lewisham,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003218,Lewisham 022B,Lewisham,0.0,0.0,1.0,0.0,4.0,2.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0057312706,0.0006576431,0.00669745,1.0,3.1154227e-07,2.898419e-07,4.078453e-09,0.0
E01003219,Lewisham 025B,Lewisham,0.0,6.0,0.0,0.0,1.0,2.0,5.0,3.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003220,Lewisham 022C,Lewisham,0.0,3.0,2.0,0.0,2.0,6.0,10.0,0.0,0.0,6.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9059604e-11,3.1049236000000005e-08,4.469359999999999e-09,3.302574e-09,9.970487e-08,1.1327853000000002e-12,0.0
E01003221,Lewisham 025C,Lewisham,0.0,5.0,3.0,0.0,14.0,4.0,23.0,1.0,0.0,8.0,8.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5715313,0.0,2.1578519e-07,7.6265305e-06,3.3831809999999996e-07,8.18027e-06,1.0,1.1686662999999999e-08
E01003222,Lewisham 022D,Lewisham,0.0,3.0,2.0,0.0,1.0,5.0,16.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0740882999999999e-08,4.572111e-09,1.5396928e-09,5.6171782e-08,1.3557731000000002e-12,4.461845999999999e-16
E01003223,Lewisham 025D,Lewisham,0.0,0.0,13.0,0.0,11.0,5.0,31.0,2.0,0.0,9.0,9.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.8805076,0.37004173,3.2041649999999996e-07,0.0017156695000000001,0.46040437,1.0,0.27679729999999997,0.0
E01003224,Lewisham 022E,Lewisham,0.0,4.0,2.0,0.0,2.0,6.0,15.0,0.0,0.0,10.0,8.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.471578e-07,0.0,1.7510259e-12,0.15818610000000002,4.3709128e-10,1.0,4.796882e-07,4.0876119999999995e-09
E01003225,Lewisham 015A,Lewisham,0.0,1.0,1.0,0.0,4.0,3.0,14.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.2220752e-06,7.5452215e-19,9.4199e-18,0.0,3.5082597e-09,6.881632000000001e-08,1.0,1.0967613e-06
E01003226,Lewisham 019A,Lewisham,0.0,0.0,23.0,0.0,15.0,10.0,46.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003227,Lewisham 019B,Lewisham,0.0,3.0,0.0,0.0,2.0,1.0,11.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003229,Lewisham 019D,Lewisham,0.0,7.0,16.0,0.0,22.0,2.0,67.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003230,Lewisham 019E,Lewisham,0.0,2.0,5.0,0.0,9.0,1.0,15.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003231,Lewisham 015B,Lewisham,0.0,3.0,16.0,0.0,11.0,4.0,40.0,1.0,0.0,6.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.2024740000000002e-05,1.776331e-06,0.0,0.119021945,1.0044776e-05,1.8698643e-07,1.0,7.0945747e-09
E01003232,Lewisham 015C,Lewisham,0.0,1.0,5.0,0.0,3.0,2.0,9.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003233,Lewisham 015D,Lewisham,0.0,1.0,0.0,0.0,1.0,6.0,10.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.1790056e-06,1.5081884e-29,3.4523397999999997e-25,2.8878409000000002e-15,1.7082496999999998e-16,3.9943056000000004e-20,1.0
E01003235,Lewisham 038A,Lewisham,0.0,2.0,7.0,1.0,4.0,3.0,17.0,12.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.5487686e-11,5.695435e-06,4.670672000000001e-09,4.0942957e-08,5.052395999999999e-07,1.8934006e-12,0.0
E01003236,Lewisham 037A,Lewisham,0.0,1.0,10.0,0.0,11.0,5.0,15.0,1.0,0.0,9.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6436042,2.5383877e-06,1.7790371e-05,1.0,7.753699e-06,7.072898e-05,2.062518e-07,0.0
E01003237,Lewisham 037B,Lewisham,0.0,4.0,7.0,0.0,7.0,5.0,18.0,2.0,1.0,18.0,12.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.04058723,1.4651641000000002e-06,0.0,2.21648e-05,0.039391737,0.31198364,1.0,0.20635433
E01003238,Lewisham 037C,Lewisham,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0057357824,0.00054229744,3.4194727e-05,1.0,1.9054784999999998e-07,3.422336e-07,2.474844e-08,0.0
E01003239,Lewisham 037D,Lewisham,0.0,4.0,0.0,0.0,1.0,7.0,5.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003240,Lewisham 038B,Lewisham,0.0,0.0,0.0,0.0,6.0,6.0,9.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.9581395e-05,0.00010834326499999999,0.011881197,0.118763305,8.207869000000001e-07,0.0,1.0,0.09736801
E01003241,Lewisham 038C,Lewisham,0.0,1.0,0.0,0.0,2.0,6.0,7.0,5.0,2.0,23.0,17.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9298733,0.06971157,2.4836725000000002e-06,0.0,1.9123347000000002e-05,0.0003154856,1.0,0.00042186765
E01003243,Lewisham 038D,Lewisham,0.0,1.0,19.0,0.0,24.0,6.0,38.0,5.0,3.0,12.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.8960252e-09,2.7172048e-08,0.0010499972999999999,5.2754854e-06,2.6031948000000002e-05,0.028894753999999998
E01003244,Lewisham 001A,Lewisham,0.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,0.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.005727716,0.00011704046999999998,3.9153256e-06,1.0,3.1850254e-07,3.3102384e-07,1.0271304499999999e-07,0.0
E01003245,Lewisham 001B,Lewisham,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20738254,0.012301201999999999,0.0,3.7670106e-05,0.03392425,0.38629767,1.0,0.08932616
E01003246,Lewisham 002A,Lewisham,0.0,7.0,3.0,0.0,9.0,1.0,44.0,2.0,1.0,6.0,6.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003247,Lewisham 001C,Lewisham,0.0,1.0,2.0,0.0,6.0,7.0,20.0,1.0,0.0,14.0,14.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6461022,0.016952608,0.0,2.2913277000000004e-12,2.5830081000000003e-08,2.2237107000000003e-06,1.0,0.6444284
E01003248,Lewisham 002B,Lewisham,0.0,1.0,4.0,0.0,6.0,4.0,20.0,0.0,2.0,13.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.625206999999999e-07,7.4256204e-06,0.072043136,0.18527387,0.089931585,1.0,0.0,1.5911742000000002e-07
E01003250,Lewisham 001E,Lewisham,0.0,5.0,2.0,0.0,2.0,7.0,28.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003251,Lewisham 002C,Lewisham,0.0,2.0,2.0,0.0,3.0,4.0,12.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.27084437,1.0071987e-05,4.353882000000001e-09,6.4066962e-06,1.322984e-07,0.0,3.9147885999999996e-11
E01003252,Lewisham 002D,Lewisham,0.0,0.0,7.0,1.0,4.0,1.0,12.0,2.0,2.0,10.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.9371976e-09,3.6976343999999997e-13,0.0,0.02732124,0.08719337,1.0,2.3165502e-07,2.8468008e-08
E01003253,Lewisham 002E,Lewisham,0.0,4.0,21.0,1.0,32.0,2.0,48.0,4.0,4.0,7.0,7.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.257942299999999e-07,3.5690105000000002e-12,2.1200717999999997e-18,0.0,2.7720099999999998e-08,7.1374885e-08,1.0,0.017378492
E01003254,Lewisham 021A,Lewisham,0.0,3.0,1.0,0.0,1.0,5.0,10.0,0.0,5.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.1052683000000003e-05,2.4051273e-05,0.006320197,0.11857387,1.0998679500000001e-05,0.0,1.0,0.06539876
E01003255,Lewisham 021B,Lewisham,0.0,6.0,30.0,2.0,25.0,9.0,59.0,8.0,1.0,14.0,14.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0013535058,1.0,2.8558457e-05,0.0014755745999999999,0.08862345,2.0818422e-10,2.0478932e-10
E01003256,Lewisham 028A,Lewisham,0.0,3.0,5.0,0.0,10.0,3.0,33.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003257,Lewisham 028B,Lewisham,0.0,3.0,0.0,0.0,1.0,6.0,5.0,0.0,2.0,31.0,15.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0009084417999999999,0.20608108,0.5931654000000001,0.24530095,0.18908262,1.0,0.11709119400000001
E01003259,Lewisham 028D,Lewisham,0.0,6.0,18.0,0.0,15.0,9.0,31.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.005715174,0.0008233824,9.220886e-07,1.0,3.8553559999999997e-07,3.8131517e-07,2.4175182e-07,0.0
E01003260,Lewisham 021C,Lewisham,0.0,2.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,13.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.190214e-05,1.9786017e-05,0.005886997,0.11914714,1.0949313999999999e-05,0.0,1.0,0.053318195
E01003261,Lewisham 021D,Lewisham,0.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0010146777,9.239695e-05,1.7313675000000001e-06,1.0,6.742057e-06,0.79076105,1.0247254000000001e-06,0.0
E01003262,Lewisham 021E,Lewisham,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,4.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003263,Lewisham 023A,Lewisham,0.0,4.0,0.0,0.0,5.0,11.0,12.0,1.0,3.0,18.0,10.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.7656487e-09,3.9542256999999994e-17,0.0,0.026174682999999997,5.8420355e-05,1.0,2.3738538e-07,2.5627547e-09
E01003264,Lewisham 031A,Lewisham,0.0,1.0,5.0,0.0,5.0,9.0,16.0,1.0,0.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003265,Lewisham 031B,Lewisham,0.0,2.0,3.0,0.0,6.0,7.0,17.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.16604215,1.5579366e-05,4.507324e-09,2.826778e-06,1.693158e-07,0.0,1.7155e-11
E01003267,Lewisham 031D,Lewisham,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003268,Lewisham 023B,Lewisham,0.0,3.0,4.0,0.0,5.0,9.0,11.0,0.0,1.0,21.0,13.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.6830552,0.0,0.00010311411,1.0,4.6788887e-06,0.001151689,0.02496109,1.2135591500000001e-05
E01003269,Lewisham 023C,Lewisham,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.5361885000000003e-07,1.0124834e-08,1.5776444e-05,0.08937052,0.0,1.0,0.5131597999999999,0.049792703
E01003270,Lewisham 023D,Lewisham,0.0,0.0,3.0,0.0,1.0,2.0,18.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003271,Lewisham 023E,Lewisham,0.0,3.0,0.0,0.0,3.0,3.0,20.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003272,Lewisham 014A,Lewisham,0.0,3.0,7.0,0.0,10.0,1.0,29.0,2.0,0.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003273,Lewisham 011A,Lewisham,0.0,0.0,1.0,0.0,0.0,6.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003274,Lewisham 014B,Lewisham,0.0,2.0,10.0,0.0,7.0,6.0,25.0,1.0,1.0,8.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00012247276000000001,7.0845663e-06,4.5352526e-09,1.8805123e-07,6.1843093e-07,1.9486845000000003e-12,0.0
E01003276,Lewisham 014D,Lewisham,0.0,2.0,0.0,0.0,1.0,13.0,8.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003277,Lewisham 011B,Lewisham,0.0,2.0,1.0,0.0,4.0,4.0,14.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.816809e-13,6.3132624e-08,4.515517e-09,9.778677e-10,1.4906970000000002e-07,1.1304379999999998e-12,0.0
E01003278,Lewisham 011C,Lewisham,0.0,2.0,4.0,0.0,14.0,3.0,28.0,2.0,2.0,17.0,11.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.1613591e-06,4.2564144000000005e-10,0.0,0.024385517000000002,0.09747155,1.0,0.092047974,0.0075098635
E01003280,Lewisham 016A,Lewisham,0.0,1.0,1.0,0.0,2.0,4.0,8.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.935263399999999e-07,1.2264506000000001e-18,1.0610689999999999e-17,0.0,7.509464999999999e-09,6.50215e-08,1.0,3.5351686e-09
E01003281,Lewisham 016B,Lewisham,0.0,3.0,0.0,0.0,8.0,2.0,22.0,1.0,0.0,8.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003282,Lewisham 013A,Lewisham,1.0,2.0,4.0,0.0,7.0,5.0,19.0,0.0,1.0,11.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0057121688,0.0013021802,0.054349024,1.0,8.476342e-07,3.5498266000000003e-07,1.8758486e-08,0.0
E01003283,Lewisham 013B,Lewisham,1.0,3.0,8.0,0.0,9.0,4.0,26.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0056947116,0.0013096282,0.05224958,1.0,1.1356473e-06,3.6095932e-07,9.393560400000001e-08,0.0
E01003284,Lewisham 013C,Lewisham,0.0,4.0,6.0,0.0,11.0,5.0,16.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003285,Lewisham 016C,Lewisham,1.0,3.0,14.0,1.0,13.0,4.0,46.0,1.0,0.0,8.0,6.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,5.816809e-13,6.3132624e-08,4.515517e-09,9.778677e-10,1.4906970000000002e-07,1.1304379999999998e-12,0.0
E01003286,Lewisham 013D,Lewisham,0.0,4.0,11.0,1.0,10.0,6.0,18.0,4.0,1.0,23.0,9.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003287,Lewisham 016D,Lewisham,0.0,5.0,5.0,0.0,4.0,2.0,19.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003288,Lewisham 012A,Lewisham,0.0,1.0,10.0,0.0,22.0,4.0,49.0,0.0,2.0,7.0,7.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.78582263,0.00076192437,2.9612786999999997e-08,8.148491999999999e-05,1.0221577e-08,1.0,1.6878282000000002e-07,0.0
E01003290,Lewisham 012C,Lewisham,0.0,1.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01003291,Lewisham 012D,Lewisham,0.0,2.0,2.0,0.0,6.0,3.0,17.0,4.0,5.0,21.0,17.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.4692482,1.445736e-08,0.0,0.38663179999999997,2.506868e-07,0.42289668,1.0,8.899026e-08
E01003292,Lewisham 017A,Lewisham,0.0,2.0,10.0,0.0,12.0,3.0,31.0,2.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
