SWI,INTERSECT,ACCOMM,EDU,IMD2019Ind,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,DENSITY_R,DEN_0_17,DEN_18_64,DEN_65
8.0,7.0,0.0,2.0,6591.0,0.0,2.0,3.0,7.0,1.0,2.0,0.123658112269895,4411.422604777583,13506.7380340396,2763.6265141694857
30.0,58.0,5.0,1.0,9248.0,0.0,22.0,6.0,79.0,12.0,9.0,0.206367404153268,1751.1740719872091,8782.403300420701,765.6648539857495
6.0,33.0,0.0,3.0,16598.0,0.0,9.0,2.0,31.0,1.0,1.0,0.203388814468461,2300.4034062523606,10486.169373230134,1671.2332438585524
3.0,12.0,0.0,3.0,5781.0,0.0,1.0,0.0,5.0,1.0,2.0,0.12339564341918,5337.292609962911,15440.02505024985,2750.3395592155816
9.0,32.0,0.0,6.0,8065.0,0.0,16.0,4.0,57.0,4.0,4.0,0.191869592129209,2426.770571827311,9040.909973474294,1142.009680859911
6.0,20.0,2.0,1.0,11942.0,0.0,4.0,4.0,17.0,1.0,0.0,0.141839653251928,2663.1681729847146,10123.77247066853,864.9074206655965
15.0,27.0,0.0,4.0,12492.0,1.0,9.0,8.0,17.0,1.0,0.0,0.158902014748988,2414.5853352244185,8853.479562489536,690.5912790045148
2.0,12.0,0.0,2.0,13952.0,0.0,14.0,2.0,32.0,0.0,0.0,0.152022040155389,3571.200224250834,11407.48672668725,943.6850333512566
23.0,25.0,0.0,3.0,12619.0,0.0,14.0,4.0,36.0,3.0,0.0,0.151877745627655,2283.0603241286835,9528.77282649498,1213.626803878932
5.0,17.0,0.0,2.0,12194.0,0.0,26.0,5.0,19.0,7.0,0.0,0.147091061924038,2160.633428720098,6375.259580450933,1043.2242949828799
23.0,24.0,0.0,4.0,12753.0,0.0,8.0,5.0,43.0,1.0,0.0,0.169923758167873,2619.455322429839,9942.15739232359,1077.2142112464282
11.0,27.0,2.0,7.0,6716.0,0.0,35.0,6.0,88.0,8.0,0.0,0.176936093867638,3308.5748553829167,14039.272272944416,1166.5284541659355
2.0,14.0,0.0,0.0,6760.0,0.0,0.0,1.0,5.0,1.0,2.0,0.191112932931324,5926.4940525692255,16740.316077257183,2127.0430709221055
1.0,19.0,0.0,4.0,10330.0,0.0,10.0,1.0,16.0,6.0,2.0,0.210310201981118,2846.4218701071845,17524.23428927199,1093.9984411799855
7.0,29.0,0.0,2.0,15107.0,0.0,3.0,2.0,10.0,6.0,2.0,0.193374688146564,1365.3654767326386,8916.250310178291,1041.2635706395376
6.0,15.0,0.0,3.0,8081.0,0.0,2.0,4.0,5.0,1.0,0.0,0.238459823864563,3190.177417575319,13323.682155755743,2026.700947636085
8.0,8.0,0.0,3.0,7884.0,0.0,3.0,2.0,4.0,0.0,1.0,0.13723928644277,6139.3739637646795,15843.989758504813,2739.317082486931
24.0,20.0,0.0,0.0,8668.0,0.0,8.0,4.0,14.0,1.0,2.0,0.166247353594608,2903.004865557274,11642.364460823772,981.1549545611693
8.0,19.0,0.0,4.0,10122.0,0.0,5.0,2.0,27.0,3.0,2.0,0.152335314382471,2183.844457829669,9878.945030520023,1136.1893463032736
26.0,12.0,0.0,1.0,6116.0,0.0,10.0,6.0,13.0,3.0,0.0,0.14909467921361,3996.343652348575,12518.805619893086,1428.0882215885397
1.0,16.0,0.0,3.0,11167.0,0.0,10.0,0.0,22.0,1.0,1.0,0.195749627137189,3085.6052109230745,16108.501728507152,1900.6389512149735
5.0,18.0,0.0,1.0,16679.0,0.0,10.0,6.0,23.0,3.0,4.0,0.163820291117569,2654.456315166013,9293.940247054807,1196.8455426063385
11.0,28.0,0.0,2.0,15900.0,0.0,15.0,6.0,48.0,8.0,0.0,0.174845394488182,1931.4078166513655,8721.258394625744,881.3748346409047
2.0,26.0,0.0,3.0,7016.0,0.0,2.0,1.0,7.0,0.0,2.0,0.214808209289313,2756.719389929938,7314.030178852089,1549.3460875049273
9.0,25.0,0.0,1.0,11078.0,0.0,8.0,3.0,23.0,1.0,2.0,0.181500907670505,1950.0762199426194,6851.46182349989,628.6812888173221
2.0,23.0,0.0,2.0,14757.0,0.0,1.0,5.0,7.0,3.0,1.0,0.169086233632185,2174.2957672128878,6915.908693962859,1058.6221373893652
6.0,10.0,0.0,0.0,7255.0,0.0,8.0,0.0,21.0,0.0,0.0,0.186599056447529,2503.3909686541388,13074.350488635091,1505.9461295810054
2.0,25.0,0.0,0.0,11860.0,0.0,0.0,0.0,10.0,0.0,0.0,0.199014929761375,2469.283905746293,11657.114127480734,1047.046179115036
10.0,29.0,0.0,0.0,8364.0,0.0,2.0,7.0,5.0,0.0,0.0,0.230744823464845,3037.8002652645014,10235.872448061325,1202.6481988583803
3.0,21.0,0.0,3.0,23730.0,0.0,0.0,2.0,8.0,0.0,0.0,0.181089366166087,2575.3631209555792,9718.490631227787,900.2702027409188
5.0,15.0,0.0,2.0,20521.0,0.0,8.0,2.0,17.0,2.0,0.0,0.182642330061397,3231.3203333053625,8660.244779545888,1431.8883941424237
22.0,27.0,0.0,2.0,11366.0,0.0,3.0,4.0,15.0,0.0,0.0,0.169004488345707,2491.8491235282545,7097.2666602660165,1471.091651239572
4.0,18.0,0.0,2.0,15996.0,0.0,3.0,1.0,7.0,0.0,0.0,0.193900353122039,2781.871964393121,6828.23118532857,1586.3567400258294
14.0,44.0,0.0,0.0,16659.0,1.0,2.0,8.0,12.0,2.0,5.0,0.113692169855813,630.6550243531009,1899.8729730511911,508.0825744788305
8.0,23.0,0.0,3.0,11635.0,0.0,13.0,3.0,16.0,0.0,0.0,0.165112632178887,1979.6278007961346,8604.701207754977,1220.5680612270646
6.0,17.0,0.0,1.0,10705.0,0.0,7.0,2.0,15.0,2.0,0.0,0.168620473980294,2961.5548123850604,9211.9521657476,1101.6025986769228
4.0,27.0,0.0,3.0,13846.0,0.0,5.0,1.0,22.0,0.0,0.0,0.159775020425455,2571.1525331657645,8299.8608088158,1037.482601101975
2.0,42.0,0.0,1.0,18720.0,0.0,0.0,4.0,9.0,3.0,1.0,0.141286160410008,1677.8242463592137,4651.980691892212,951.8782148218938
4.0,22.0,0.0,1.0,9888.0,0.0,3.0,5.0,11.0,0.0,1.0,0.165193462473771,2818.101517774802,7845.643318383844,1132.1098969894454
2.0,28.0,1.0,2.0,6636.0,1.0,2.0,2.0,5.0,1.0,0.0,0.170981494624192,3894.9326022007376,9947.8684029181,1293.2980841284302
7.0,23.0,0.0,3.0,21006.0,0.0,3.0,2.0,14.0,2.0,0.0,0.131554546550167,1871.8999237442356,7083.592517190416,848.4150733517039
22.0,26.0,0.0,2.0,19158.0,0.0,25.0,9.0,47.0,8.0,2.0,0.190406577974127,2034.2705523095885,16754.252268821772,976.4498651086026
7.0,44.0,0.0,0.0,8914.0,0.0,1.0,8.0,8.0,2.0,1.0,0.181924343582071,2557.9529354628803,7155.792389079703,1187.2355396663158
18.0,25.0,0.0,1.0,15185.0,0.0,7.0,0.0,31.0,4.0,1.0,0.196134056463625,2296.1929857891,8964.337416520648,1249.1289842692706
1.0,22.0,0.0,5.0,15573.0,0.0,2.0,5.0,10.0,0.0,1.0,0.209941998096364,2633.6784383621225,11023.702909756767,1063.7658838987074
3.0,28.0,0.0,7.0,20129.0,0.0,18.0,0.0,28.0,3.0,3.0,0.184334829233324,2678.2468016573002,6942.9325871791725,1001.3265069259276
3.0,13.0,0.0,1.0,27507.0,0.0,5.0,1.0,5.0,2.0,0.0,0.167263957494677,2547.330421314128,10979.316562752667,894.7901163476844
11.0,44.0,0.0,4.0,5458.0,0.0,1.0,2.0,2.0,2.0,0.0,0.247799509950687,1655.4140996337585,7114.758470766366,711.4758470766366
7.0,21.0,0.0,0.0,8375.0,0.0,2.0,2.0,4.0,1.0,4.0,0.216690625944784,2845.946808679637,10255.222120931794,853.7840426038911
4.0,22.0,0.0,4.0,15308.0,0.0,1.0,2.0,3.0,1.0,2.0,0.19463840316833,2324.096915710428,6856.910049188214,972.4944540915976
10.0,17.0,0.0,0.0,9410.0,0.0,1.0,6.0,6.0,1.0,0.0,0.180336025051847,4259.143168873625,12386.097976147443,1237.6997242880618
6.0,37.0,0.0,5.0,18787.0,0.0,1.0,5.0,5.0,4.0,1.0,0.175313417153326,1668.0159520132001,5472.088153022409,1050.601092163538
17.0,38.0,0.0,4.0,8977.0,0.0,12.0,9.0,34.0,4.0,1.0,0.171971261880755,2814.522639374481,8616.340594995936,869.4366965196416
11.0,36.0,0.0,3.0,12526.0,0.0,5.0,3.0,20.0,2.0,0.0,0.184996177138859,1918.1496057505085,5258.375643350532,1394.5168110772374
40.0,44.0,1.0,7.0,16219.0,0.0,22.0,11.0,59.0,3.0,0.0,0.158804078145696,2664.711111065732,7913.126115420799,746.119111098405
2.0,22.0,0.0,4.0,19446.0,0.0,1.0,1.0,8.0,1.0,1.0,0.169097470816983,2172.669107261495,5519.078996606786,1183.7300653355733
1.0,21.0,0.0,0.0,4141.0,0.0,4.0,0.0,14.0,1.0,1.0,0.114242263837576,2022.9375614386508,5007.762100620189,892.4724535758753
5.0,25.0,1.0,1.0,11737.0,0.0,1.0,6.0,10.0,0.0,1.0,0.174465272499146,2952.5277885981927,8759.165772841305,787.3407436261847
18.0,47.0,0.0,4.0,21658.0,0.0,3.0,7.0,7.0,4.0,0.0,0.160402534847531,1518.2296626933994,3680.090156021526,871.5192587063531
5.0,18.0,0.0,4.0,10536.0,0.0,4.0,1.0,10.0,1.0,2.0,0.229495766115786,2481.743698457648,12058.137598082327,1153.2266256773457
1.0,20.0,0.0,1.0,7715.0,0.0,2.0,2.0,4.0,0.0,0.0,0.16620754052684,3699.573389550082,10487.486304289798,1335.0634405767687
2.0,16.0,0.0,4.0,18535.0,0.0,1.0,1.0,6.0,0.0,0.0,0.197115054243491,2208.4029409360646,10180.976734929078,1227.776364274924
2.0,28.0,0.0,2.0,6425.0,0.0,4.0,4.0,8.0,0.0,2.0,0.18809212443137,3379.4225573679073,8389.612976721492,700.7717318572986
1.0,29.0,0.0,2.0,5531.0,0.0,1.0,3.0,10.0,0.0,1.0,0.191969351618005,3196.408241145996,8378.214384653293,1013.2943651055605
19.0,31.0,0.0,1.0,5818.0,0.0,4.0,6.0,7.0,2.0,4.0,0.2381774091041,4165.236003429859,10314.667607737458,1212.5639783141744
6.0,24.0,0.0,1.0,10365.0,0.0,8.0,3.0,25.0,0.0,0.0,0.248577758907667,3329.1510857229882,13787.807265794283,1167.763765453602
11.0,21.0,0.0,0.0,12993.0,0.0,0.0,1.0,10.0,0.0,0.0,0.214263614411264,2287.1055206331052,12204.222819643874,1395.0394669421846
1.0,13.0,0.0,2.0,7576.0,0.0,0.0,2.0,1.0,0.0,1.0,0.150850159102859,6390.638628850292,14473.713335256276,1597.659657212573
17.0,23.0,1.0,2.0,12452.0,0.0,0.0,4.0,7.0,3.0,2.0,0.177509243503803,2027.600935397991,9301.44205329428,1084.695605300324
19.0,15.0,0.0,2.0,5124.0,0.0,6.0,1.0,12.0,0.0,3.0,0.215200881781631,3013.9683850347697,12763.607007070319,1671.7152580962083
1.0,20.0,0.0,3.0,9827.0,0.0,4.0,2.0,40.0,2.0,3.0,0.139954958494359,2319.228550182374,7817.067251089759,705.1336209580614
23.0,27.0,0.0,9.0,8600.0,0.0,5.0,8.0,48.0,4.0,1.0,0.191841913924626,2483.994786010643,8051.569306379326,1166.2256687636175
3.0,16.0,0.0,2.0,9547.0,0.0,1.0,1.0,9.0,1.0,3.0,0.202397380403827,2544.5356457659723,14584.815678685867,1607.6838852794097
25.0,36.0,0.0,1.0,14548.0,0.0,10.0,4.0,34.0,6.0,4.0,0.164678100795574,1847.0256443422788,10881.18216381954,741.6812820545421
2.0,33.0,0.0,3.0,5622.0,0.0,1.0,0.0,8.0,1.0,3.0,0.22812376101675,2585.255066382391,9404.129464905971,1000.2894262296988
5.0,12.0,0.0,1.0,4753.0,0.0,1.0,2.0,5.0,0.0,0.0,0.170003220144482,2991.0196977405035,11152.749561210541,1138.2827999498272
4.0,29.0,0.0,1.0,3400.0,0.0,0.0,2.0,2.0,1.0,0.0,0.19788821032218,2730.327458307757,5450.051703185192,938.3843885834426
29.0,55.0,0.0,3.0,5993.0,0.0,9.0,13.0,36.0,10.0,4.0,0.148715376843755,2303.6813303755343,4564.814456759964,425.48203991104856
6.0,23.0,0.0,0.0,5923.0,0.0,1.0,1.0,6.0,2.0,0.0,0.131637790405121,2190.520043189728,5334.3219570268375,851.8689056848941
5.0,53.0,0.0,5.0,2371.0,0.0,3.0,8.0,7.0,4.0,7.0,0.056876381650146,441.87608956229474,1074.2498710692232,175.7684889592239
5.0,40.0,0.0,4.0,7450.0,0.0,21.0,7.0,22.0,4.0,5.0,0.122963530016931,1169.943384547687,3041.8527998239865,742.4085180956928
7.0,30.0,0.0,2.0,6054.0,0.0,6.0,5.0,16.0,7.0,0.0,0.098555171598234,1361.3762258529255,3497.6896879605933,742.0248439813748
5.0,25.0,0.0,0.0,13849.0,0.0,2.0,2.0,9.0,2.0,3.0,0.14292780035736,2008.911770449869,5190.538533801946,1009.5546460636398
4.0,30.0,0.0,3.0,3631.0,0.0,6.0,5.0,17.0,2.0,2.0,0.152320757102031,2146.5712717787756,4132.336681734402,688.0995017548688
2.0,25.0,0.0,1.0,3348.0,0.0,0.0,0.0,8.0,1.0,0.0,0.151736869295598,1999.749538450426,5129.381203826742,846.2297101244119
5.0,57.0,0.0,4.0,20519.0,0.0,4.0,6.0,18.0,3.0,6.0,0.159237328275081,1051.0891309814779,4239.077185910284,694.4132396874628
24.0,81.0,1.0,5.0,22667.0,4.0,37.0,14.0,65.0,1.0,5.0,0.125247997727138,416.2776483268709,1646.371406566081,258.3330743636208
2.0,25.0,1.0,2.0,8912.0,0.0,0.0,2.0,8.0,0.0,2.0,0.17932106321514,2357.3000039993312,7672.404620062864,830.485096259927
13.0,45.0,0.0,0.0,25548.0,0.0,7.0,7.0,16.0,4.0,1.0,0.181824990842863,1245.3929780664332,4519.500312629777,1377.4134351052778
1.0,32.0,0.0,3.0,10983.0,0.0,16.0,1.0,25.0,1.0,1.0,0.16973778423292,2257.8273615135495,10291.011906898648,1335.4222808952093
14.0,38.0,0.0,1.0,13701.0,0.0,0.0,6.0,14.0,0.0,4.0,0.140730251805136,1428.9731247447103,4439.604173864388,512.86432696317
2.0,23.0,0.0,0.0,5441.0,0.0,0.0,3.0,3.0,0.0,2.0,0.18111631347514,4382.793785126305,9503.506932034079,1308.1297777035145
1.0,29.0,0.0,1.0,19655.0,0.0,1.0,1.0,0.0,0.0,2.0,0.170801918720614,1627.9494363629217,5838.3305679086925,828.5099810061298
19.0,33.0,1.0,3.0,5288.0,2.0,10.0,4.0,19.0,2.0,0.0,0.21876298448243,2851.1241972340345,10333.265154137223,1491.4840453738736
13.0,29.0,1.0,1.0,10315.0,0.0,2.0,6.0,9.0,2.0,0.0,0.189063648399943,2859.0884719207074,12323.384106118063,1029.5886463980387
21.0,30.0,0.0,3.0,12574.0,0.0,12.0,4.0,29.0,1.0,5.0,0.202916326071523,1846.264828530381,7997.023498859122,492.68303008535446
15.0,25.0,0.0,3.0,11780.0,1.0,2.0,3.0,6.0,1.0,0.0,0.154304234921744,1323.68068635767,5842.9636267206115,513.6671320193943
3.0,21.0,0.0,0.0,12114.0,0.0,7.0,4.0,26.0,1.0,1.0,0.128087845551141,1518.2070114996445,7123.551960115634,841.4695752886593
16.0,18.0,0.0,1.0,10004.0,0.0,11.0,6.0,23.0,2.0,0.0,0.168258421866555,2575.692886533906,8513.743482089907,837.4173916809744
50.0,32.0,0.0,6.0,10868.0,0.0,8.0,6.0,34.0,5.0,1.0,0.151112326259944,1588.1862340328846,7725.664963744303,435.31610631624244
7.0,17.0,0.0,2.0,12238.0,0.0,9.0,1.0,14.0,4.0,0.0,0.126991967193449,2322.557308203215,6210.621051513225,841.1676367738002
1.0,10.0,0.0,0.0,13562.0,0.0,0.0,0.0,7.0,0.0,0.0,0.163404724068814,2551.961675389521,6429.456842364862,1183.0696116490255
1.0,9.0,0.0,0.0,18170.0,0.0,4.0,2.0,10.0,0.0,0.0,0.146062262916237,3026.4228669034896,7250.657126094309,1360.8271439003981
3.0,21.0,0.0,6.0,15835.0,0.0,1.0,2.0,5.0,3.0,0.0,0.165101793664121,1882.417136784819,5246.939917974901,1158.0439600980026
6.0,11.0,0.0,3.0,10734.0,0.0,2.0,6.0,10.0,0.0,0.0,0.149712440588966,1802.7004540304613,6957.210926564043,1157.6975392856173
8.0,32.0,0.0,5.0,7242.0,0.0,14.0,4.0,23.0,1.0,0.0,0.135733298812355,1585.7969358109929,4133.966821217206,780.7931477848018
2.0,14.0,0.0,3.0,12694.0,0.0,1.0,5.0,16.0,2.0,0.0,0.154792195917904,2178.756532271581,6345.150602755833,977.4371410441429
9.0,19.0,0.0,0.0,17192.0,0.0,11.0,5.0,31.0,2.0,0.0,0.129381881182935,1093.017380269698,3685.990919309504,860.9613826124389
10.0,15.0,0.0,4.0,12703.0,0.0,2.0,6.0,15.0,0.0,0.0,0.176066846762862,3120.0823897700593,7365.764122685013,1198.0063184349171
1.0,27.0,0.0,1.0,25222.0,0.0,4.0,3.0,14.0,2.0,0.0,0.145881897519791,1900.5025623034103,4870.329662119059,840.51710372141
3.0,27.0,0.0,0.0,17209.0,0.0,15.0,10.0,46.0,1.0,0.0,0.156170147592442,1948.8514462701542,6926.093040826,880.676309538991
3.0,25.0,0.0,3.0,19214.0,0.0,2.0,1.0,11.0,2.0,0.0,0.124406813370083,1517.1757522406785,4828.860458744525,734.1172994712961
3.0,27.0,0.0,7.0,6878.0,0.0,22.0,2.0,67.0,2.0,2.0,0.137318249084275,1668.125868239039,5557.269181442237,808.0723044444069
1.0,26.0,0.0,2.0,12776.0,0.0,9.0,1.0,15.0,0.0,1.0,0.120150820138361,2261.4250813422213,6522.081031697131,744.4442814356381
6.0,25.0,0.0,3.0,11609.0,0.0,11.0,4.0,40.0,1.0,0.0,0.157324500501712,1969.2001106614694,6700.98820265671,690.6469953334429
3.0,32.0,0.0,1.0,21837.0,0.0,3.0,2.0,9.0,3.0,1.0,0.164981871218407,2256.411374523548,5869.6191311135435,988.1017130266517
1.0,26.0,0.0,1.0,17613.0,0.0,1.0,6.0,10.0,1.0,0.0,0.215764735218449,2936.7551209240455,8731.666077297283,1264.7339571862676
2.0,32.0,0.0,2.0,8806.0,1.0,4.0,3.0,17.0,12.0,0.0,0.076268646128318,619.0746546053628,1738.7212246507054,326.9041080424358
9.0,18.0,0.0,1.0,5272.0,0.0,11.0,5.0,15.0,1.0,0.0,0.159678853904319,2571.6862418814744,6030.353204932482,803.3032946441049
18.0,23.0,0.0,4.0,7764.0,0.0,7.0,5.0,18.0,2.0,1.0,0.121205373308934,1738.533925038771,3790.0793810498153,686.3626341801655
1.0,15.0,0.0,0.0,5339.0,0.0,1.0,3.0,4.0,1.0,0.0,0.191921892196252,3110.2079032923575,7174.955316546563,970.4485017945462
1.0,17.0,0.0,4.0,6092.0,0.0,1.0,7.0,5.0,0.0,0.0,0.140296607247493,2025.8530773617167,4437.5829313637605,679.8781302710523
4.0,28.0,0.0,0.0,6899.0,0.0,6.0,6.0,9.0,1.0,0.0,0.168465381106277,2508.1186377339086,5537.225154261809,968.2075623605161
23.0,58.0,0.0,1.0,6627.0,0.0,2.0,6.0,7.0,5.0,2.0,0.170997397835905,983.5471176817654,3541.4772115088026,1379.7963161722607
12.0,39.0,0.0,1.0,5046.0,0.0,24.0,6.0,38.0,5.0,3.0,0.16628738563936,1581.4326049891686,3978.6836173140196,711.2263038311077
5.0,15.0,0.0,0.0,8412.0,0.0,1.0,3.0,6.0,1.0,0.0,0.182745363107122,8254.98863386586,16151.064718433203,1136.5564061119662
2.0,17.0,0.0,2.0,5786.0,0.0,1.0,0.0,2.0,0.0,0.0,0.178431583994225,4786.216653934762,11481.439568694648,803.7921098211051
6.0,30.0,0.0,7.0,3988.0,0.0,9.0,1.0,44.0,2.0,1.0,0.164105137413464,1729.8720521461073,5548.961558574953,472.16314466789885
14.0,34.0,0.0,1.0,16096.0,0.0,6.0,7.0,20.0,1.0,0.0,0.155029441290238,1411.322050528292,9220.969863698983,653.2974862869479
13.0,31.0,0.0,1.0,7672.0,0.0,6.0,4.0,20.0,0.0,2.0,0.126240849895438,1556.0925355366342,4754.292771890822,312.7824192033436
1.0,37.0,0.0,5.0,7991.0,0.0,2.0,7.0,28.0,2.0,1.0,0.174889142890837,3045.8661382573,16087.615994850412,994.3549248606306
2.0,21.0,0.0,2.0,8929.0,0.0,3.0,4.0,12.0,2.0,6.0,0.103836128427778,2683.6812206292034,6538.9860384029525,583.6011880116225
10.0,17.0,0.0,0.0,4413.0,1.0,4.0,1.0,12.0,2.0,2.0,0.173239313683877,6309.715287576548,12412.780511149496,1570.5404864273503
7.0,41.0,0.0,4.0,5562.0,1.0,32.0,2.0,48.0,4.0,4.0,0.231869566772379,2021.8467227668905,7571.467382499459,1352.5457386785406
2.0,30.0,0.0,3.0,21913.0,0.0,1.0,5.0,10.0,0.0,5.0,0.132970898131381,1119.5120077519898,3043.5758205179445,651.7493304182893
14.0,53.0,0.0,6.0,16542.0,2.0,25.0,9.0,59.0,8.0,1.0,0.196833001690747,1881.3710618355851,9423.12076504394,780.7418815686578
2.0,47.0,0.0,3.0,7863.0,0.0,10.0,3.0,33.0,3.0,2.0,0.158851758089775,2578.1233273094863,7765.810510310283,1024.0629244365207
31.0,39.0,0.0,3.0,12841.0,0.0,1.0,6.0,5.0,0.0,2.0,0.161146751619421,1833.4874391244898,4835.823120690842,1150.5133680506174
1.0,42.0,0.0,6.0,13495.0,0.0,15.0,9.0,31.0,4.0,1.0,0.175850855784656,1967.4619581536901,6142.3202596017645,710.205780016454
13.0,34.0,0.0,2.0,19513.0,0.0,3.0,5.0,6.0,0.0,0.0,0.15234626712141,3094.1451611026337,5293.484263438905,946.6106200633628
4.0,33.0,0.0,1.0,18301.0,0.0,0.0,3.0,6.0,0.0,0.0,0.171591594136198,2009.79883957615,5258.514772041707,1013.1588670740044
6.0,26.0,0.0,1.0,15134.0,0.0,1.0,1.0,5.0,0.0,4.0,0.136924666016754,2514.6247173158404,6336.35634214734,690.8993654011343
18.0,46.0,0.0,4.0,8997.0,0.0,5.0,11.0,12.0,1.0,3.0,0.112992578630887,1254.6253605747604,3201.5552557009087,635.7898786696421
4.0,46.0,0.0,1.0,9917.0,0.0,5.0,9.0,16.0,1.0,0.0,0.175697688287582,1549.5725327334221,4354.833152337032,1010.7843819841576
4.0,32.0,0.0,2.0,8272.0,0.0,6.0,7.0,17.0,2.0,2.0,0.145891471729964,1987.953145822896,4684.356116831057,459.4189775443842
1.0,70.0,0.0,0.0,5847.0,0.0,1.0,4.0,5.0,0.0,3.0,0.192143602307604,1176.217147680344,3004.204106575311,594.1715488282149
21.0,43.0,0.0,3.0,12132.0,0.0,5.0,9.0,11.0,0.0,1.0,0.13685557891663,1613.9215101226225,4267.77570877614,597.6236554219753
4.0,29.0,0.0,0.0,9214.0,0.0,0.0,2.0,6.0,0.0,4.0,0.151725985311224,1770.5328756827191,5181.3414400088295,1051.7061768360566
3.0,35.0,0.0,0.0,22714.0,0.0,1.0,2.0,18.0,0.0,2.0,0.12035358034365,1265.3397823686087,4325.031459508521,843.5598549124059
1.0,39.0,0.0,3.0,26075.0,0.0,3.0,3.0,20.0,0.0,1.0,0.169361483502264,1153.3049852266834,3473.247961289607,1046.640940350227
4.0,20.0,0.0,3.0,15368.0,0.0,10.0,1.0,29.0,2.0,0.0,0.169856086822619,2322.1317803451834,10155.191688973951,1237.147130839172
1.0,14.0,0.0,0.0,16925.0,0.0,0.0,6.0,7.0,1.0,0.0,0.137239143961802,1828.823111857469,8041.362518704633,1015.4062650910126
8.0,18.0,0.0,2.0,16957.0,0.0,7.0,6.0,25.0,1.0,1.0,0.179161911412533,2215.2959443996015,8305.686607250469,1090.9161297194412
3.0,39.0,0.0,2.0,13770.0,0.0,1.0,13.0,8.0,1.0,4.0,0.126885183923063,1077.7729047027995,2631.6703857803295,391.72067419921024
2.0,12.0,0.0,2.0,12566.0,0.0,4.0,4.0,14.0,0.0,0.0,0.162433020226924,2321.958982148853,10051.931056906376,1083.086298382532
17.0,23.0,0.0,2.0,10084.0,0.0,14.0,3.0,28.0,2.0,2.0,0.198665643141432,2549.4623883882896,9704.187075164977,1196.9624475987462
2.0,22.0,0.0,1.0,9617.0,0.0,2.0,4.0,8.0,0.0,0.0,0.142673027601506,2460.124595010405,5574.959767725192,1011.8254382704085
8.0,43.0,0.0,3.0,16775.0,0.0,8.0,2.0,22.0,1.0,0.0,0.138903474641791,1014.0173698636978,2882.9905613771803,684.5327342777344
11.0,28.0,1.0,2.0,11731.0,0.0,7.0,5.0,19.0,0.0,1.0,0.164818269876877,2167.92195844783,9466.746633051505,919.8645410045165
2.0,36.0,1.0,3.0,22979.0,0.0,9.0,4.0,26.0,3.0,3.0,0.163117913174689,2245.509289689738,6462.897143246287,1055.4327996027203
2.0,28.0,0.0,4.0,14973.0,0.0,11.0,5.0,16.0,0.0,0.0,0.184390847437187,2669.387149039064,8300.611787454804,1269.3589240185759
8.0,35.0,1.0,3.0,20277.0,1.0,13.0,4.0,46.0,1.0,0.0,0.185365845386881,1958.0290253243795,6266.6057150824545,1022.3741297731026
23.0,30.0,0.0,4.0,7935.0,1.0,10.0,6.0,18.0,4.0,1.0,0.165357930001144,2543.8170978931585,5835.505889162774,1221.8748793192813
1.0,23.0,0.0,5.0,21549.0,0.0,4.0,2.0,19.0,1.0,1.0,0.145623469802413,2054.4569518759417,5604.917279423452,962.0076203228616
7.0,25.0,0.0,1.0,7648.0,0.0,22.0,4.0,49.0,0.0,2.0,0.154859976470434,2318.4724764271946,8495.211018423888,1914.4962115951835
4.0,19.0,0.0,1.0,2875.0,0.0,0.0,1.0,8.0,0.0,0.0,0.177173133358534,2430.299745393509,8911.099066442866,872.4152932181827
21.0,40.0,0.0,2.0,3061.0,0.0,6.0,3.0,17.0,4.0,5.0,0.135904569852692,1194.2031879966828,3314.450165487799,561.3470075313749
5.0,30.0,0.0,2.0,13870.0,0.0,12.0,3.0,31.0,2.0,1.0,0.197853205604694,2518.4998842565974,8549.245089027667,1001.3312792827436
6.0,9.0,0.0,0.0,9001.0,0.0,11.0,1.0,17.0,0.0,0.0,0.169944210062134,2816.652312848077,10188.08099235871,1105.2686290922834
5.0,20.0,1.0,2.0,8362.0,0.0,11.0,5.0,42.0,2.0,0.0,0.156218197983467,2750.9276757410485,6710.513435654605,907.8608234055945
50.0,61.0,0.0,5.0,8690.0,3.0,46.0,20.0,56.0,10.0,3.0,0.158853182717039,2728.6548444184946,13214.171242526661,448.35760044376474
10.0,33.0,0.0,0.0,8320.0,0.0,14.0,0.0,74.0,5.0,4.0,0.093631367865789,1049.3208442117793,3331.3913691556486,121.38673005020583
10.0,23.0,0.0,2.0,6679.0,0.0,21.0,6.0,30.0,2.0,2.0,0.15881652638305,2258.60464472471,8104.7900004904095,733.2281745193262
3.0,28.0,0.0,2.0,6321.0,0.0,2.0,1.0,7.0,1.0,0.0,0.191381706940308,2659.2118733118277,7830.382845191832,1169.3602700231165
4.0,35.0,1.0,2.0,10338.0,0.0,2.0,2.0,15.0,0.0,2.0,0.127029533344672,1924.697682770602,8672.678527400385,396.94004968410496
3.0,22.0,0.0,2.0,7226.0,0.0,5.0,0.0,12.0,1.0,4.0,0.164385153422289,2788.263600496551,9065.885984273467,1232.9604938611917
12.0,46.0,0.0,4.0,4228.0,0.0,20.0,14.0,51.0,4.0,4.0,0.190581312374289,1198.777081724927,5249.057001229368,528.8722419374678
1.0,46.0,0.0,7.0,5552.0,0.0,62.0,2.0,58.0,12.0,5.0,0.20800636565308,2254.4054629483694,9861.578768692098,815.0542827582566
