code,lsoa,borough,ACCOMM,EDU,FOOD,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,SWI,count,WORKs,EDU_jnb,FOOD_jnb,SHOP_jnb,TRANSPORT_jnb,WORK_jnb,ENTERTAIN_jnb,ATTRACT_jnb,ACCOMM_jnb,PARK_jnb
E01002410,Hillingdon 017A,Hillingdon,0.0,2.0,5.0,0.0,12.0,11.0,34.0,1.0,2.0,10.0,10.0,34.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
E01002411,Hillingdon 022A,Hillingdon,1.0,2.0,0.0,0.0,2.0,5.0,6.0,2.0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
E01002412,Hillingdon 017B,Hillingdon,0.0,5.0,2.0,2.0,4.0,8.0,23.0,5.0,5.0,8.0,6.0,23.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0
E01002413,Hillingdon 022B,Hillingdon,0.0,0.0,3.0,0.0,17.0,5.0,40.0,0.0,1.0,2.0,2.0,40.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
E01002414,Hillingdon 015A,Hillingdon,1.0,7.0,3.0,0.0,2.0,13.0,22.0,7.0,4.0,21.0,15.0,22.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0
E01002416,Hillingdon 008A,Hillingdon,0.0,4.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01002417,Hillingdon 008B,Hillingdon,0.0,4.0,13.0,2.0,23.0,8.0,67.0,0.0,0.0,4.0,4.0,67.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0
E01002419,Hillingdon 006B,Hillingdon,0.0,4.0,0.0,1.0,5.0,3.0,30.0,5.0,0.0,0.0,0.0,30.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
E01002421,Hillingdon 008D,Hillingdon,0.0,3.0,4.0,0.0,3.0,2.0,19.0,2.0,1.0,0.0,0.0,19.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01002422,Hillingdon 018A,Hillingdon,0.0,1.0,6.0,0.0,10.0,2.0,27.0,2.0,0.0,1.0,1.0,27.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01002423,Hillingdon 018B,Hillingdon,0.0,4.0,4.0,1.0,19.0,4.0,30.0,3.0,0.0,6.0,2.0,30.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0
E01002424,Hillingdon 018C,Hillingdon,0.0,2.0,0.0,0.0,0.0,8.0,7.0,3.0,0.0,13.0,5.0,7.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0
E01002425,Hillingdon 018D,Hillingdon,0.0,4.0,0.0,0.0,0.0,6.0,7.0,0.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01002426,Hillingdon 021F,Hillingdon,0.0,5.0,1.0,0.0,7.0,3.0,22.0,1.0,0.0,2.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01002430,Hillingdon 007A,Hillingdon,0.0,1.0,0.0,1.0,0.0,1.0,4.0,5.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
E01002432,Hillingdon 006D,Hillingdon,0.0,1.0,17.0,3.0,31.0,4.0,61.0,3.0,3.0,1.0,1.0,61.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
E01002433,Hillingdon 004A,Hillingdon,1.0,5.0,1.0,1.0,0.0,6.0,20.0,3.0,2.0,7.0,3.0,20.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
E01002435,Hillingdon 007C,Hillingdon,0.0,3.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,14.0,6.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01002436,Hillingdon 004B,Hillingdon,0.0,6.0,3.0,0.0,3.0,6.0,18.0,2.0,3.0,3.0,3.0,18.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
E01002437,Hillingdon 006E,Hillingdon,0.0,0.0,0.0,0.0,1.0,6.0,9.0,0.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01002439,Hillingdon 003B,Hillingdon,0.0,5.0,7.0,1.0,11.0,12.0,43.0,7.0,6.0,3.0,3.0,43.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0
E01002440,Hillingdon 003C,Hillingdon,0.0,3.0,0.0,0.0,1.0,9.0,11.0,2.0,15.0,1.0,1.0,11.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0
E01002441,Hillingdon 003D,Hillingdon,2.0,2.0,1.0,1.0,6.0,8.0,42.0,4.0,43.0,11.0,7.0,42.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0
E01002442,Hillingdon 003E,Hillingdon,0.0,0.0,3.0,0.0,5.0,7.0,36.0,2.0,8.0,0.0,0.0,36.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
E01002443,Hillingdon 032A,Hillingdon,3.0,0.0,5.0,8.0,1.0,16.0,57.0,2.0,5.0,29.0,25.0,57.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0
E01002444,Hillingdon 031A,Hillingdon,11.0,7.0,61.0,27.0,149.0,132.0,513.0,8.0,35.0,75.0,49.0,513.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0
E01002445,Hillingdon 029A,Hillingdon,0.0,0.0,3.0,0.0,6.0,3.0,17.0,1.0,0.0,5.0,3.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01002446,Hillingdon 031B,Hillingdon,2.0,5.0,4.0,0.0,3.0,14.0,31.0,1.0,3.0,13.0,13.0,31.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0
E01002447,Hillingdon 031C,Hillingdon,5.0,0.0,5.0,6.0,10.0,14.0,62.0,9.0,4.0,26.0,16.0,62.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0
E01002448,Hillingdon 032B,Hillingdon,2.0,1.0,8.0,2.0,12.0,6.0,44.0,2.0,3.0,5.0,5.0,44.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
E01002449,Hillingdon 032C,Hillingdon,4.0,0.0,5.0,0.0,2.0,8.0,16.0,2.0,1.0,4.0,2.0,16.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0
E01002451,Hillingdon 014B,Hillingdon,0.0,5.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,3.0,3.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01002452,Hillingdon 014C,Hillingdon,0.0,1.0,6.0,1.0,6.0,5.0,19.0,1.0,2.0,0.0,0.0,19.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
E01002453,Hillingdon 014D,Hillingdon,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,2.0,0.0,0.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01002454,Hillingdon 014E,Hillingdon,0.0,4.0,2.0,0.0,7.0,4.0,27.0,3.0,5.0,12.0,6.0,27.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
E01002455,Hillingdon 019D,Hillingdon,0.0,0.0,3.0,0.0,6.0,5.0,21.0,1.0,1.0,4.0,4.0,21.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01002456,Hillingdon 017C,Hillingdon,0.0,3.0,2.0,0.0,7.0,3.0,9.0,0.0,1.0,3.0,3.0,9.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01002458,Hillingdon 011A,Hillingdon,1.0,0.0,0.0,0.0,1.0,4.0,18.0,2.0,6.0,6.0,2.0,18.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
E01002460,Hillingdon 011C,Hillingdon,0.0,3.0,14.0,1.0,18.0,12.0,55.0,2.0,1.0,8.0,4.0,55.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0
E01002461,Hillingdon 013A,Hillingdon,0.0,1.0,1.0,0.0,4.0,4.0,21.0,4.0,13.0,20.0,8.0,21.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
E01002462,Hillingdon 011D,Hillingdon,0.0,1.0,0.0,0.0,1.0,2.0,13.0,0.0,1.0,2.0,2.0,13.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01002463,Hillingdon 013B,Hillingdon,0.0,0.0,0.0,1.0,2.0,4.0,16.0,5.0,1.0,2.0,2.0,16.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
E01002464,Hillingdon 011E,Hillingdon,0.0,2.0,0.0,1.0,4.0,2.0,13.0,1.0,6.0,20.0,8.0,13.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
E01002465,Hillingdon 009A,Hillingdon,0.0,3.0,8.0,1.0,14.0,4.0,24.0,2.0,0.0,4.0,4.0,24.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
E01002466,Hillingdon 010B,Hillingdon,0.0,2.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,1.0,1.0,14.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01002467,Hillingdon 009B,Hillingdon,1.0,3.0,0.0,0.0,2.0,3.0,7.0,1.0,0.0,1.0,1.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
E01002469,Hillingdon 010D,Hillingdon,0.0,1.0,1.0,0.0,1.0,0.0,12.0,2.0,0.0,1.0,1.0,12.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01002470,Hillingdon 007D,Hillingdon,0.0,2.0,31.0,3.0,43.0,10.0,88.0,16.0,0.0,6.0,6.0,88.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0
E01002471,Hillingdon 008E,Hillingdon,0.0,3.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01002472,Hillingdon 002A,Hillingdon,0.0,11.0,11.0,2.0,15.0,14.0,49.0,8.0,2.0,6.0,2.0,49.0,4.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0
E01002473,Hillingdon 001A,Hillingdon,0.0,3.0,0.0,0.0,1.0,7.0,12.0,11.0,11.0,6.0,2.0,12.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0
E01002474,Hillingdon 002B,Hillingdon,0.0,4.0,7.0,0.0,13.0,4.0,53.0,6.0,4.0,3.0,3.0,53.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
E01002475,Hillingdon 001B,Hillingdon,0.0,5.0,2.0,1.0,0.0,11.0,24.0,1.0,3.0,5.0,3.0,24.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0
E01002477,Hillingdon 001D,Hillingdon,0.0,3.0,0.0,0.0,0.0,2.0,7.0,3.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01002479,Hillingdon 004C,Hillingdon,0.0,4.0,0.0,0.0,1.0,7.0,13.0,4.0,2.0,2.0,2.0,13.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01002480,Hillingdon 004D,Hillingdon,1.0,4.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
E01002481,Hillingdon 004E,Hillingdon,0.0,2.0,2.0,0.0,2.0,6.0,18.0,1.0,0.0,4.0,2.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01002482,Hillingdon 001E,Hillingdon,0.0,4.0,0.0,0.0,2.0,8.0,14.0,1.0,6.0,1.0,1.0,14.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0
E01002483,Hillingdon 002D,Hillingdon,0.0,4.0,17.0,0.0,14.0,7.0,49.0,7.0,1.0,1.0,1.0,49.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0
E01002484,Hillingdon 002E,Hillingdon,0.0,1.0,0.0,0.0,8.0,4.0,16.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01002485,Hillingdon 002F,Hillingdon,0.0,3.0,8.0,0.0,12.0,6.0,43.0,0.0,1.0,10.0,6.0,43.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
E01002486,Hillingdon 028A,Hillingdon,1.0,3.0,2.0,0.0,1.0,11.0,9.0,3.0,2.0,12.0,12.0,9.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0
E01002487,Hillingdon 028B,Hillingdon,0.0,0.0,3.0,0.0,3.0,1.0,15.0,0.0,0.0,4.0,4.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01002488,Hillingdon 030B,Hillingdon,0.0,3.0,0.0,0.0,0.0,6.0,15.0,3.0,0.0,1.0,1.0,15.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01002489,Hillingdon 030C,Hillingdon,1.0,3.0,3.0,0.0,7.0,12.0,24.0,0.0,0.0,14.0,12.0,24.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0
E01002490,Hillingdon 030D,Hillingdon,2.0,0.0,1.0,1.0,5.0,10.0,24.0,2.0,0.0,3.0,3.0,24.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0
E01002491,Hillingdon 032D,Hillingdon,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01002492,Hillingdon 030E,Hillingdon,0.0,1.0,3.0,0.0,7.0,3.0,21.0,3.0,0.0,2.0,2.0,21.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01002493,Hillingdon 032E,Hillingdon,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01002494,Hillingdon 009C,Hillingdon,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,10.0,1.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01002495,Hillingdon 010E,Hillingdon,0.0,2.0,1.0,1.0,4.0,8.0,16.0,1.0,4.0,0.0,0.0,16.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0
E01002496,Hillingdon 033A,Hillingdon,0.0,2.0,3.0,0.0,35.0,10.0,53.0,3.0,1.0,16.0,10.0,53.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0
E01002497,Hillingdon 033B,Hillingdon,2.0,4.0,17.0,2.0,41.0,12.0,104.0,3.0,0.0,13.0,9.0,104.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0
E01002498,Hillingdon 033C,Hillingdon,0.0,6.0,0.0,0.0,0.0,2.0,7.0,6.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01002499,Hillingdon 033D,Hillingdon,0.0,2.0,0.0,0.0,3.0,6.0,16.0,6.0,4.0,49.0,21.0,16.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
E01002501,Hillingdon 026B,Hillingdon,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01002502,Hillingdon 026C,Hillingdon,1.0,3.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
E01002503,Hillingdon 027C,Hillingdon,1.0,0.0,3.0,0.0,10.0,4.0,17.0,1.0,0.0,3.0,3.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
E01002504,Hillingdon 027D,Hillingdon,0.0,3.0,0.0,0.0,0.0,3.0,8.0,4.0,8.0,3.0,3.0,8.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
E01002505,Hillingdon 026D,Hillingdon,0.0,4.0,4.0,1.0,57.0,11.0,68.0,0.0,0.0,22.0,22.0,68.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0
E01002506,Hillingdon 027E,Hillingdon,1.0,3.0,32.0,3.0,65.0,2.0,125.0,13.0,1.0,6.0,6.0,125.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0
E01002507,Hillingdon 027F,Hillingdon,0.0,3.0,0.0,1.0,20.0,0.0,114.0,5.0,2.0,8.0,6.0,114.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
E01002508,Hillingdon 026E,Hillingdon,1.0,2.0,0.0,0.0,0.0,10.0,8.0,3.0,1.0,18.0,10.0,8.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0
E01002509,Hillingdon 017D,Hillingdon,0.0,0.0,0.0,0.0,1.0,1.0,14.0,4.0,2.0,0.0,0.0,14.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01002511,Hillingdon 017E,Hillingdon,0.0,0.0,2.0,0.0,12.0,5.0,27.0,0.0,1.0,7.0,5.0,27.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01002512,Hillingdon 013C,Hillingdon,0.0,2.0,0.0,0.0,2.0,10.0,15.0,19.0,8.0,12.0,10.0,15.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0
E01002513,Hillingdon 013D,Hillingdon,2.0,1.0,5.0,1.0,6.0,13.0,25.0,3.0,0.0,10.0,6.0,25.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0
E01002514,Hillingdon 015C,Hillingdon,0.0,1.0,13.0,1.0,14.0,5.0,59.0,3.0,0.0,3.0,3.0,59.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
E01002515,Hillingdon 015D,Hillingdon,1.0,5.0,29.0,1.0,66.0,19.0,57.0,7.0,11.0,20.0,14.0,57.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0
E01002516,Hillingdon 013E,Hillingdon,0.0,3.0,0.0,0.0,2.0,1.0,13.0,5.0,1.0,2.0,2.0,13.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01002518,Hillingdon 022C,Hillingdon,3.0,2.0,3.0,1.0,11.0,2.0,15.0,1.0,0.0,7.0,5.0,15.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
E01002519,Hillingdon 022D,Hillingdon,0.0,1.0,2.0,0.0,0.0,3.0,16.0,3.0,4.0,7.0,5.0,16.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
E01002520,Hillingdon 016B,Hillingdon,0.0,3.0,3.0,1.0,25.0,6.0,166.0,3.0,0.0,4.0,4.0,166.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0
E01002521,Hillingdon 016C,Hillingdon,2.0,7.0,36.0,3.0,77.0,8.0,137.0,8.0,7.0,12.0,12.0,137.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0
E01002523,Hillingdon 016D,Hillingdon,0.0,5.0,6.0,0.0,6.0,2.0,12.0,0.0,0.0,8.0,4.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01002525,Hillingdon 029B,Hillingdon,0.0,3.0,0.0,1.0,1.0,4.0,14.0,2.0,3.0,20.0,8.0,14.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
E01002526,Hillingdon 028C,Hillingdon,0.0,2.0,2.0,0.0,4.0,7.0,12.0,1.0,1.0,1.0,1.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01002527,Hillingdon 031D,Hillingdon,0.0,3.0,0.0,0.0,4.0,5.0,21.0,2.0,7.0,3.0,3.0,21.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
E01002529,Hillingdon 029C,Hillingdon,2.0,3.0,17.0,2.0,21.0,6.0,57.0,2.0,0.0,3.0,3.0,57.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
E01002530,Hillingdon 029D,Hillingdon,0.0,1.0,1.0,0.0,4.0,7.0,9.0,1.0,2.0,5.0,3.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01002532,Hillingdon 028E,Hillingdon,0.0,0.0,0.0,0.0,0.0,4.0,22.0,1.0,2.0,13.0,7.0,22.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01002533,Hillingdon 005A,Hillingdon,0.0,4.0,1.0,1.0,1.0,4.0,12.0,1.0,8.0,1.0,1.0,12.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
E01002535,Hillingdon 007E,Hillingdon,1.0,4.0,32.0,5.0,68.0,16.0,122.0,7.0,3.0,17.0,11.0,122.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0
E01002536,Hillingdon 009D,Hillingdon,0.0,3.0,1.0,0.0,2.0,4.0,14.0,2.0,1.0,2.0,2.0,14.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01002537,Hillingdon 009E,Hillingdon,0.0,2.0,7.0,1.0,4.0,6.0,23.0,1.0,5.0,5.0,5.0,23.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
E01002538,Hillingdon 005C,Hillingdon,0.0,3.0,6.0,1.0,9.0,9.0,33.0,5.0,9.0,7.0,3.0,33.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0
E01002540,Hillingdon 020C,Hillingdon,0.0,1.0,3.0,0.0,6.0,2.0,10.0,1.0,1.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01002541,Hillingdon 023A,Hillingdon,0.0,4.0,1.0,0.0,2.0,3.0,14.0,3.0,0.0,0.0,0.0,14.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01002542,Hillingdon 020D,Hillingdon,0.0,2.0,5.0,0.0,12.0,3.0,24.0,2.0,1.0,11.0,5.0,24.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01002543,Hillingdon 020E,Hillingdon,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01002545,Hillingdon 023C,Hillingdon,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
E01002546,Hillingdon 023D,Hillingdon,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,15.0,11.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01002548,Hillingdon 025A,Hillingdon,0.0,4.0,3.0,1.0,14.0,9.0,75.0,3.0,7.0,6.0,4.0,75.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0
E01002549,Hillingdon 025B,Hillingdon,0.0,3.0,1.0,0.0,4.0,7.0,20.0,0.0,1.0,10.0,10.0,20.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01002552,Hillingdon 025D,Hillingdon,0.0,3.0,2.0,0.0,1.0,2.0,9.0,3.0,0.0,11.0,5.0,9.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01002553,Hillingdon 025E,Hillingdon,0.0,1.0,2.0,0.0,2.0,2.0,9.0,1.0,0.0,6.0,4.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01002554,Hillingdon 022F,Hillingdon,1.0,4.0,22.0,4.0,46.0,13.0,142.0,7.0,13.0,10.0,8.0,142.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0
E01002555,Hounslow 022A,Hounslow,0.0,3.0,1.0,0.0,3.0,6.0,17.0,6.0,1.0,3.0,3.0,17.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01002556,Hounslow 022B,Hounslow,0.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01002557,Hounslow 023A,Hounslow,0.0,0.0,1.0,0.0,5.0,10.0,23.0,1.0,0.0,1.0,1.0,23.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
E01002558,Hounslow 023B,Hounslow,0.0,0.0,14.0,1.0,17.0,6.0,42.0,3.0,4.0,10.0,8.0,42.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
E01002559,Hounslow 023C,Hounslow,0.0,5.0,2.0,2.0,8.0,18.0,97.0,1.0,13.0,18.0,12.0,97.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0
E01002560,Hounslow 023D,Hounslow,0.0,1.0,1.0,0.0,4.0,3.0,11.0,0.0,2.0,5.0,3.0,11.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01002562,Hounslow 003A,Hounslow,0.0,4.0,3.0,2.0,4.0,3.0,17.0,2.0,4.0,9.0,5.0,17.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
E01002563,Hounslow 006A,Hounslow,0.0,2.0,0.0,0.0,1.0,8.0,17.0,9.0,2.0,5.0,3.0,17.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0
E01002564,Hounslow 003B,Hounslow,0.0,0.0,4.0,0.0,11.0,4.0,12.0,2.0,1.0,9.0,5.0,12.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01002565,Hounslow 006B,Hounslow,0.0,4.0,8.0,1.0,11.0,12.0,85.0,2.0,1.0,14.0,12.0,85.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0
E01002566,Hounslow 003C,Hounslow,1.0,5.0,8.0,3.0,11.0,13.0,66.0,1.0,13.0,14.0,10.0,66.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0
E01002568,Hounslow 003D,Hounslow,2.0,5.0,3.0,0.0,6.0,8.0,43.0,3.0,2.0,14.0,12.0,43.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0
E01002569,Hounslow 001A,Hounslow,1.0,1.0,0.0,0.0,5.0,3.0,21.0,2.0,3.0,7.0,7.0,21.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
