code,lsoa,borough,ACCOMM,EDU,FOOD,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,SWI,count,EDU_jnb,FOOD_jnb,SHOP_jnb,TRANSPORT_jnb,WORK_jnb,ENTERTAIN_jnb,ATTRACT_jnb,ACCOMM_jnb,PARK_jnb,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13
E01000014,Barking and Dagenham 013B,Barking and Dagenham,0.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.7550216e-09,0.0,3.0833488e-07,1.7180314e-29,0.0002580595,3.1851706e-21,1.0,4.4594388e-05,1.4440295e-18,1.8899589e-33,2.3994585e-06,1.5131596999999999e-28,1.8151283e-09
E01000015,Barking and Dagenham 009A,Barking and Dagenham,0.0,1.0,0.0,0.0,2.0,1.0,10.0,4.0,2.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.15113127,0.05220366,0.0,0.07662970000000001,0.015313936,0.005950696,0.2334325,0.06241334,0.126074,0.11892794,0.011114985,1.0,0.3092397
E01000016,Barking and Dagenham 009B,Barking and Dagenham,0.0,1.0,4.0,1.0,7.0,3.0,32.0,0.0,0.0,11.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.21253374,2.1211377e-12,3.8391956e-10,3.4871758e-15,1.4119017e-06,0.0029620125,0.45867422,1.8725918e-13,3.515854e-21,0.0,7.6670614e-25,0.41451859999999996,1.0
E01000017,Barking and Dagenham 009C,Barking and Dagenham,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.337146e-26,1.1972719e-23,0.024527935,7.778030700000001e-22,1.0,0.033302784,0.0,0.14223456,0.052202433,3.0386218e-05,0.00023747726000000004,0.32943590000000006,0.8232693000000001
E01000019,Barking and Dagenham 023A,Barking and Dagenham,0.0,6.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9376766e-19,1.2830479999999998e-32,1.2463855e-20,1.0036291e-08,1.242272e-10,0.69801193,0.4202357,3.4769658e-26,1.3710454999999998e-29,0.0,1.0,0.0,2.4587818999999997e-33
E01000021,Barking and Dagenham 008A,Barking and Dagenham,0.0,2.0,9.0,0.0,19.0,4.0,40.0,2.0,0.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.25305e-24,0.0,9.357853e-23,1.0445471e-28,5.6827996e-28,3.354211e-27,2.2253105999999998e-15,9.798831999999999e-38,5.889755e-17,9.421803e-27,0.12684141,2.8570563999999996e-16
E01000023,Barking and Dagenham 008C,Barking and Dagenham,0.0,0.0,3.0,0.0,9.0,3.0,22.0,0.0,0.0,24.0,18.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.65959674,2.1729272999999997e-08,0.0018398182,0.035098255,2.2299542000000003e-07,0.41358647,0.16506410000000002,3.35329e-17,0.0025621,0.98887813,0.0,0.28213382,1.0
E01000024,Barking and Dagenham 008D,Barking and Dagenham,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0015964932000000001,1.3754639e-12,5.922765e-18,3.2569409e-21,2.8906033000000002e-24,1.8309854e-26,1.0963822e-27,2.5576585e-32,3.2225940000000003e-18,0.0,0.712442,0.8537070999999999
E01000025,Barking and Dagenham 008E,Barking and Dagenham,0.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7348553e-13,0.7151506,2.0548557999999996e-29,6.0838896e-25,2.5111276e-05,2.7170012e-13,0.69187087,1.3137083e-10,1.4474667999999999e-23,1.0,1.7278200999999998e-31,0.0,0.18352829
E01000027,Barking and Dagenham 001A,Barking and Dagenham,0.0,6.0,2.0,0.0,5.0,12.0,36.0,4.0,4.0,10.0,8.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.21725545e-08,5.3747596e-07,4.7771387e-08,2.3564037999999997e-08,5.2921065e-21,0.82644266,0.026105404,0.0,6.499892999999999e-14,7.657084e-12,0.22420873,3.2261403e-05
E01000029,Barking and Dagenham 001C,Barking and Dagenham,1.0,3.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.999925e-24,8.537466e-28,4.3770804e-15,0.0,1.0364477999999997e-37,0.0,0.0,0.0,0.0,0.0
E01000030,Barking and Dagenham 001D,Barking and Dagenham,0.0,1.0,3.0,0.0,7.0,6.0,14.0,1.0,2.0,18.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.17772838,3.3264986e-09,2.4483923999999997e-14,7.245834599999999e-07,8.200912e-09,2.2184228e-25,0.35798275,8.6939145e-12,6.332585999999998e-21,1.0,0.0,2.1563792e-12,4.86381e-18
E01000031,Barking and Dagenham 002A,Barking and Dagenham,0.0,2.0,1.0,0.0,4.0,4.0,13.0,6.0,2.0,14.0,12.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.37862694,0.0,0.015306368,3.8979555e-20,0.032902334,0.0077166961999999995,1.0,0.0027422759999999997,0.109783046,2.0733209999999997e-18,0.10558544,0.9001952,0.40364975
E01000032,Barking and Dagenham 002B,Barking and Dagenham,0.0,3.0,11.0,2.0,25.0,1.0,48.0,7.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.90689e-05,0.0,0.0432629,1.0991665000000001e-13,1.6157858999999999e-16,0.033433727999999996,1.5421569e-15,4.8978820000000004e-29,1.0673553999999999e-20,2.7275761e-17,0.0,1.4114544e-23
E01000033,Barking and Dagenham 006A,Barking and Dagenham,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.02586115,0.3103101,0.023116266,0.4672736,0.29375485,1.8448032e-15,1.0,0.034246467,0.025402354,0.25979424,6.0651967e-10,2.70699e-31
E01000034,Barking and Dagenham 003A,Barking and Dagenham,0.0,3.0,0.0,1.0,0.0,7.0,4.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.022813443,0.0,3.403162000000001e-08,4.5876313999999995e-25,0.07217314,0.005870120600000001,1.0132726e-09,0.1147787,0.02344413,9.9370435e-21,0.015850976,1.0,0.000992408
E01000035,Barking and Dagenham 010A,Barking and Dagenham,0.0,3.0,11.0,0.0,22.0,9.0,92.0,6.0,0.0,16.0,14.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.40823802,3.1613981000000002e-06,0.0,1.0,3.6918542e-09,3.4328220000000003e-16,0.06315392,7.92356e-20,0.011005755,0.00019779464,2.2042564000000003e-23,0.32312366,0.841319
E01000036,Barking and Dagenham 010B,Barking and Dagenham,0.0,1.0,5.0,0.0,8.0,8.0,27.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6725804e-05,1.2541189999999998e-29,2.1250252000000005e-22,4.1859842e-33,5.8983e-41,4.0458837999999997e-29,1.0314308e-20,2.82776e-40,3.4531072999999994e-19,1.681572e-32,0.0,8.076686e-37
E01000037,Barking and Dagenham 003B,Barking and Dagenham,0.0,1.0,0.0,0.0,2.0,0.0,8.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.20994120000000002,0.0,5.246846e-07,4.0368382e-26,0.340944,0.04496796,0.13394263,1.0270759e-08,0.52887326,4.454656e-10,0.1332774,1.0,0.028118605
E01000038,Barking and Dagenham 003C,Barking and Dagenham,0.0,2.0,2.0,1.0,5.0,3.0,10.0,1.0,0.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,8.529467e-12,0.0,8.845854999999999e-09,1.0620829999999999e-16,8.545176999999999e-05,0.11960912,0.8090649999999999,7.4997955e-09,1.726595e-21,2.2240174e-15,0.16254382,2.6379399999999998e-40,1.0
E01000039,Barking and Dagenham 003D,Barking and Dagenham,0.0,0.0,0.0,3.0,2.0,3.0,9.0,11.0,14.0,15.0,9.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000040,Barking and Dagenham 019A,Barking and Dagenham,0.0,3.0,10.0,0.0,13.0,2.0,10.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000041,Barking and Dagenham 017A,Barking and Dagenham,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.430877e-21,0.048629917,0.6337221,0.0548703,6.899267999999999e-12,0.7409741,0.15922683,1.0022364999999999e-25,2.1977381e-25,0.06885851,1.0,0.0,4.036038e-21
E01000042,Barking and Dagenham 017B,Barking and Dagenham,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.949672e-33,2.7939999999999997e-42,1.915907e-39,2.0398227e-29,0.0,1.8619999999999997e-42,3.8724616e-37,1.0010999999999999e-41,0.00057750504,0.0,0.0,1.0
E01000043,Barking and Dagenham 019B,Barking and Dagenham,0.0,0.0,2.0,0.0,7.0,5.0,43.0,0.0,2.0,12.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.047391504,2.8005536e-24,2.1451687000000002e-14,0.054313924000000006,2.1492727999999998e-10,1.0,0.024534997000000003,0.014541821000000002,0.0,4.0762548e-21,3.7230150000000003e-16,0.09723639999999999,4.265262e-09
E01000044,Barking and Dagenham 016D,Barking and Dagenham,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3892714e-09,0.0,4.826255e-07,1.5861868000000002e-18,1.3356417e-05,1.3687396e-20,1.0,0.10898021599999999,4.098447e-21,3.3861202000000005e-19,2.1709063e-07,0.19388326,5.4750825e-07
E01000045,Barking and Dagenham 017C,Barking and Dagenham,0.0,2.0,6.0,0.0,7.0,6.0,20.0,2.0,0.0,38.0,34.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.8660584000000001,3.2470283e-14,0.400851,0.69711816,0.0039686826000000005,7.788213e-06,1.0,0.0660357,0.0010206781,0.0,0.6549488,0.30140665,0.10561824
E01000049,Barking and Dagenham 021C,Barking and Dagenham,0.0,1.0,1.0,0.0,8.0,3.0,20.0,1.0,13.0,24.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.12968668,6.613374e-19,0.6384958000000001,4.9716669999999994e-12,2.6210584e-20,0.21693708,0.13858008,0.8326072,0.0,1.4800886e-26,1.0,0.00011100176000000002,0.19567004
E01000050,Barking and Dagenham 019C,Barking and Dagenham,0.0,4.0,4.0,0.0,4.0,2.0,19.0,2.0,2.0,7.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.024714882999999997,0.0,2.6517872000000002e-08,1.6664518e-25,2.180578e-17,0.007915651999999999,9.5210424e-08,4.3514989999999996e-26,0.033892054,1.6467444e-24,0.018194733,1.0,0.00047787372
E01000051,Barking and Dagenham 021D,Barking and Dagenham,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,10.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000052,Barking and Dagenham 019D,Barking and Dagenham,0.0,0.0,1.0,0.0,3.0,2.0,20.0,1.0,0.0,14.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9119396000000001,0.0007837505499999999,4.81656e-10,0.0,1.0,4.8385677e-16,0.32077813,6.2430184e-20,0.04575364,7.0659700000000006e-09,2.6815518e-14,0.7714276999999999,6.987776e-05
E01000053,Barking and Dagenham 020A,Barking and Dagenham,0.0,3.0,8.0,0.0,11.0,2.0,23.0,2.0,0.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.6831406000000001e-07,1.8411329999999998e-17,0.02668126,3.1501180000000004e-17,0.020218572,0.081027344,1.0,7.893879e-17,0.0060878103000000005,3.8235232999999997e-14,0.007530607,4.596261999999999e-21
E01000055,Barking and Dagenham 018B,Barking and Dagenham,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0025754e-16,1.0,1.419152e-37,3.5834734e-34,1.0947877999999999e-07,6.6305534e-24,0.42160243,8.381459e-21,2.4810009e-27,0.0,3.6733390000000004e-11,0.37733048,4.451789e-08
E01000056,Barking and Dagenham 018C,Barking and Dagenham,1.0,3.0,2.0,1.0,1.0,0.0,8.0,4.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.4172186999999999e-33,0.0,1.185e-42,0.0,0.0,1.0,1.4899001000000002e-22,0.0,0.38805696
E01000057,Barking and Dagenham 012A,Barking and Dagenham,0.0,1.0,3.0,0.0,9.0,5.0,23.0,2.0,0.0,17.0,11.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.22129393,0.9226046999999998,2.8357542000000003e-12,3.1870152999999997e-25,4.1486565e-09,2.1970240000000004e-16,1.0,0.77799815,6.0840405e-23,2.5319914e-34,2.9037126e-09,0.0,1.4111609e-12
E01000058,Barking and Dagenham 018D,Barking and Dagenham,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.18852702,0.0,2.9871e-10,4.9731652e-29,1.0,0.038324174,1.7849528e-05,6.1278244e-10,0.90334165,1.2107932000000001e-11,0.11387694,0.8751368,0.00044748592
E01000060,Barking and Dagenham 006B,Barking and Dagenham,0.0,2.0,4.0,2.0,8.0,8.0,19.0,5.0,1.0,17.0,13.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,0.2046113,0.064512245,0.8945235999999999,0.098747924,3.7761865e-08,1.0,0.3039219,8.231023e-14,0.0,1.0511119000000001e-13,0.0073239533,1.917987e-06,0.89540094
E01000061,Barking and Dagenham 006C,Barking and Dagenham,0.0,1.0,0.0,5.0,0.0,7.0,7.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.6768895e-17,9.804789999999998e-40,1.9498800999999998e-17,0.0,7.200180599999999e-36,2.9735522e-17,1.6409497999999996e-38,0.0,0.0,0.0,2.9292256000000003e-34,1.0,9.1643915e-10
E01000062,Barking and Dagenham 006D,Barking and Dagenham,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.31374559999999996,0.0,0.023688424,1.3014257e-13,0.03396273,0.023080708,0.27774715,0.06561387,0.048535015,6.297003e-12,0.020610837,1.0,0.22972651
E01000063,Barking and Dagenham 004A,Barking and Dagenham,0.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9349733,0.0,1.0735841e-05,1.1543623e-25,1.0421983e-05,1.4870319e-19,1.0,4.1872545e-07,3.3424845e-25,7.011992e-21,4.2419366e-09,9.115899999999999e-41,3.555997e-14
E01000064,Barking and Dagenham 006E,Barking and Dagenham,0.0,2.0,6.0,0.0,15.0,4.0,30.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.37861058,1.9287509e-11,0.0086232275,0.0,0.13155815,0.049132492,0.12484742,5.1281357999999996e-08,0.11411600599999999,2.5248550000000004e-09,0.13635111,1.0,0.008015389
E01000065,Barking and Dagenham 007A,Barking and Dagenham,0.0,2.0,0.0,1.0,0.0,5.0,8.0,0.0,0.0,12.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.17341199999999998,8.433699000000001e-14,1.231569e-09,3.418184e-07,0.8005739000000001,0.7862978,0.23320845,0.85426205,0.0,3.030367e-26,1.0,2.766e-42,0.27775848
E01000066,Barking and Dagenham 011A,Barking and Dagenham,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2916676000000003e-13,2.77e-43,2.1238289e-17,7.437768e-14,1.0,0.89229065,0.6284487,9.3127686e-17,0.0,2.77e-43,4.6124226e-13,0.0,2.513413e-13
E01000067,Barking and Dagenham 011B,Barking and Dagenham,0.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,20.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.26659957,1.0,0.5173081,7.1746016e-13,0.6763146,0.0060734604,1.00573635e-20,0.89867616,0.037514884,0.0,0.007678070600000001,0.047413292999999995,6.0282443e-12
E01000068,Barking and Dagenham 016E,Barking and Dagenham,0.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.023451247999999997,0.0,0.03347458,1.6546827e-32,2.39283e-40,1.6923004e-17,0.0,0.049707852000000004,1.0,0.5015308,0.00022054343999999997,5.413443e-25
E01000069,Barking and Dagenham 011C,Barking and Dagenham,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0,8.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00042163386,0.0,1.6446552999999997e-05,1.8408349999999998e-23,0.029380853999999998,0.0758883,1.0,0.00063443097,0.0008653328,1.8497123e-25,0.0022809708,0.51843405,7.78464e-05
E01000070,Barking and Dagenham 011D,Barking and Dagenham,0.0,2.0,8.0,1.0,16.0,7.0,25.0,7.0,4.0,17.0,13.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,5.8548522e-15,0.054084715,0.0,2.5735478e-06,4.2041287000000005e-05,1.5577135e-15,0.018348413,0.00038947347999999997,1.1159588e-11,0.0019089310999999998,0.35629213,5.066997999999999e-05
E01000071,Barking and Dagenham 011E,Barking and Dagenham,0.0,0.0,1.0,0.0,4.0,5.0,6.0,2.0,0.0,9.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0036567490999999995,0.069743015,0.65867233,0.06333952400000001,1.1402914e-12,0.73092026,0.4785973,1.0,1.9202801999999997e-23,6.029999999999999e-42,2.6949618e-09,0.0,0.387216
E01000072,Barking and Dagenham 017E,Barking and Dagenham,0.0,0.0,6.0,1.0,9.0,5.0,9.0,3.0,4.0,6.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.38690683,1.0,0.0,1.579825e-30,6.3305225e-07,3.418186e-30,0.40802783,4.7179364999999996e-12,2.5646684e-24,3.876906e-06,9.574463e-28,6.9034116e-33,0.6050385
E01000073,Barking and Dagenham 012B,Barking and Dagenham,0.0,2.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.8719845e-05,0.0,1.238502e-16,1.6734120999999999e-25,2.974e-42,9.302315e-22,3.4739634999999996e-21,5.2218343e-33,2.0554554e-21,1.218968e-27,0.0,9.450636e-36
E01000074,Barking and Dagenham 012C,Barking and Dagenham,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.31498516,4.1443580000000005e-21,2.3674818e-10,3.801405e-30,1.2326347000000001e-05,2.707162e-23,1.0,2.3577547e-07,8.1234957e-22,8.079655999999999e-15,4.5445757e-12,0.0,0.46257403
E01000075,Barking and Dagenham 012D,Barking and Dagenham,0.0,1.0,2.0,0.0,10.0,6.0,13.0,4.0,5.0,8.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.7070685e-06,0.0,0.45928457,2.3306087999999997e-26,1.2702594999999999e-27,0.00046181544999999996,1.5177317e-12,1.1383826e-23,0.0064088645999999996,1.0,1.3146828e-38,0.11166011,4.688237e-19
E01000077,Barking and Dagenham 008F,Barking and Dagenham,0.0,3.0,6.0,0.0,10.0,5.0,9.0,1.0,0.0,12.0,10.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5152949,0.0,2.118627e-09,5.5681987e-10,4.9968089999999993e-20,5.0394153e-20,5.779677e-17,0.011373847,1.1194582999999999e-32,0.0023923314000000003,3.1095934999999995e-30,2.4102995e-16,1.0
E01000078,Barking and Dagenham 007B,Barking and Dagenham,0.0,3.0,4.0,0.0,6.0,3.0,12.0,1.0,0.0,14.0,12.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.009541171999999999,0.3072571,4.733078e-13,9.2647534e-10,1.0340388e-14,0.36579293,6.004539e-12,0.0,0.03110588,0.50692236,1.2970101e-18,0.39560246
E01000079,Barking and Dagenham 009E,Barking and Dagenham,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8885185,9.934894e-05,1.0985716e-26,6.0447704e-23,5.5749573999999995e-25,1.6668122999999998e-28,2.7563693e-30,0.11233939,0.0,3.8854107999999993e-22,1.9261259e-07,0.12539361,1.0
E01000080,Barking and Dagenham 007C,Barking and Dagenham,0.0,2.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,8.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8144639999999998e-37,1.0,0.0,0.14394993
E01000081,Barking and Dagenham 007D,Barking and Dagenham,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40882283,5.3452885e-07,5.6337108e-06,4.243926e-18,0.022220839,0.0061925375,4.3421908e-16,1.5722904999999998e-07,0.03543826,7.072825e-20,0.0,0.10101673,1.0
E01000082,Barking and Dagenham 007E,Barking and Dagenham,0.0,0.0,7.0,0.0,9.0,2.0,18.0,1.0,0.0,13.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09474297,6.774842e-29,0.01091785,5.0193199999999996e-30,1.3072212e-05,1.6113314e-11,1.0,2.0215978e-13,3.6215786e-25,0.0,1.2455339999999999e-08,0.32264933,5.6526704e-07
E01000083,Barking and Dagenham 007F,Barking and Dagenham,0.0,0.0,1.0,0.0,1.0,5.0,7.0,1.0,1.0,19.0,13.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5819692,3.3861866000000004e-06,0.0,0.0053978404,1.3806443999999999e-06,0.8659585,1.0,4.7054005e-10,2.8227315000000003e-11,3.2675357000000004e-06,3.821661e-09,0.010656501,0.029792584
E01000084,Barking and Dagenham 013D,Barking and Dagenham,0.0,0.0,4.0,0.0,7.0,4.0,14.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.07405795,5.2189609999999995e-19,0.9652444,1.56808e-14,5.865753999999999e-33,7.652292999999999e-30,1.2185317e-33,1.2954394e-31,0.0,0.0
E01000085,Barking and Dagenham 013E,Barking and Dagenham,0.0,0.0,10.0,0.0,8.0,5.0,14.0,1.0,1.0,11.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.81739336,3.9808667e-05,0.0,1.2267906000000001e-17,1.1046963e-21,2.8942042e-34,3.2355305e-25,0.031741942999999995,1.9205506e-32,0.0,0.0,1.3076944e-09,1.0
E01000086,Barking and Dagenham 013F,Barking and Dagenham,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,14.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4422332000000002e-22,3.714873e-09,0.29514277,0.5203806,1.0,0.31332493,6.7104020000000005e-12,0.0,0.09041824,4.3366093e-05,0.47322700000000006,0.3397332,1.3665332000000001e-14
E01000087,Barking and Dagenham 020B,Barking and Dagenham,1.0,4.0,12.0,0.0,8.0,7.0,37.0,2.0,0.0,12.0,8.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.9237689e-06,2.1813002999999996e-19,0.0,0.007533454300000001,1.8616031e-09,0.31475565,0.00013346063,0.031688094,3.6837266e-11,1.4445249e-05,2.4748331e-15,8.819192999999998e-08
E01000090,Barking and Dagenham 020E,Barking and Dagenham,0.0,2.0,1.0,0.0,3.0,7.0,168.0,1.0,0.0,28.0,18.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.5915420999999995e-10,0.24443457,0.98802245,0.27714446,0.0,1.2026128e-15,0.06480237,4.0469227e-24,1.0,0.07930061,6.153812e-20,0.22249778,3.1868844e-19
E01000091,Barking and Dagenham 022A,Barking and Dagenham,0.0,1.0,0.0,0.0,9.0,7.0,20.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.63006777,0.0,0.14984703,2.1676789999999998e-26,1.2406001000000002e-18,2.5261425e-13,2.7048237e-16,0.16783673,3.8916105999999996e-31,2.3099073999999998e-26,1.2496692999999998e-15,1.0,0.017009249
E01000092,Barking and Dagenham 019E,Barking and Dagenham,0.0,1.0,4.0,1.0,68.0,33.0,259.0,2.0,1.0,71.0,65.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,0.84813094,0.71985906,0.8814863000000002,0.0,0.073133245,0.61349106,0.7514955,0.66356605,0.01565801,2.0624351999999997e-06,0.80656034,1.0,0.8089470999999999
E01000093,Barking and Dagenham 022B,Barking and Dagenham,0.0,5.0,4.0,0.0,21.0,5.0,25.0,2.0,0.0,20.0,18.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.32587504,1.0206996e-17,0.44253182,1.5514596e-08,1.7593076e-13,1.8124872999999999e-06,0.2600427,0.49921477,0.030656323,1.0,0.0,0.29655293,0.2116799
