code,lsoa,borough,ACCOMM,EDU,FOOD,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,SWI,count,WORKs,EDU_jnb,FOOD_jnb,SHOP_jnb,TRANSPORT_jnb,WORK_jnb,ENTERTAIN_jnb,ATTRACT_jnb,ACCOMM_jnb,PARK_jnb,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13
E01002219,Harrow 030B,Harrow,0.0,2.0,17.0,1.0,41.0,4.0,40.0,7.0,1.0,10.0,8.0,40.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.6471306999999998e-06,3.109623e-10,4.788031e-05,1.1974556e-06,0.398606,0.00022180888999999998,3.9393875e-09,3.2594517e-06,3.9662841999999996e-07,1.0,1.711467e-11,0.0,4.269875e-11
E01002220,Harrow 031C,Harrow,0.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002221,Harrow 030C,Harrow,0.0,1.0,19.0,0.0,21.0,3.0,42.0,1.0,0.0,13.0,11.0,42.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.69160753,4.1225029999999994e-05,4.4900024999999995e-06,1.8897393000000002e-07,1.0,6.281458e-10,1.0902686000000002e-06,0.00020135014999999999,1.5308666000000002e-06,0.0029670827,0.07129058,0.0,1.2267216e-05
E01002222,Harrow 030D,Harrow,0.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06394335,2.5461497000000004e-06,1.2327773000000002e-08,1.1511335e-06,1.2424022e-09,1.7845254000000002e-07,3.1725428e-11,4.585878e-10,1.943077e-10,8.432998e-10,1.0763789999999998e-09,0.0
E01002223,Harrow 031D,Harrow,0.0,1.0,5.0,0.0,7.0,1.0,8.0,2.0,0.0,0.0,0.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002225,Harrow 001C,Harrow,0.0,2.0,0.0,0.0,2.0,12.0,12.0,5.0,30.0,1.0,1.0,12.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,0.54602534,0.0014389274,0.00074697065,0.0,0.49635342,5.4371174e-07,3.4904087e-07,1.0,0.00033020769999999997,0.021191537000000003,1.1031373e-07,0.18325987,0.08653480599999999
E01002226,Harrow 001D,Harrow,0.0,4.0,22.0,3.0,31.0,13.0,115.0,10.0,6.0,14.0,10.0,115.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,0.08259185,1.06222785e-07,0.0,2.578569e-06,0.21122907,9.67369e-09,1.0,0.17733379,1.296553e-08,0.09416271,7.154977e-05,1.758367e-09,0.0008601332000000001
E01002227,Harrow 003A,Harrow,0.0,1.0,1.0,0.0,1.0,2.0,9.0,1.0,1.0,3.0,3.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.432388000000001e-07,1.4395148000000002e-08,2.8667795e-09,1.1731932e-09,1.0,0.0,6.6234203e-13,2.7586157000000004e-06,2.3829797999999997e-16,2.5699342e-07,4.1517139999999995e-09,3.6403320000000003e-14,2.0000558999999998e-11
E01002228,Harrow 003B,Harrow,0.0,1.0,0.0,0.0,1.0,4.0,11.0,1.0,2.0,2.0,2.0,11.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,9.475889e-06,0.05537976,0.10207093,4.3893699999999994e-06,1.0,0.25077668,0.49985695,5.7040324e-07,0.0,0.39004913,0.11497408,2.9518251e-08,0.6677999
E01002229,Harrow 003C,Harrow,0.0,5.0,1.0,0.0,4.0,3.0,15.0,3.0,4.0,2.0,2.0,15.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,6.162855e-07,1.7675713000000002e-07,0.02776498,1.4094392e-06,1.0,0.26092023,2.708443e-08,3.4425945999999998e-06,4.772775999999999e-07,2.8398906000000005e-08,1.4688018e-08,0.0,1.4365231e-08
E01002230,Harrow 003D,Harrow,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.290803e-06,1.6076959999999998e-12,4.5097277000000005e-21,5.1880031999999995e-12,3.2112403e-06,6.2134836e-10,0.0,1.0,1.4379853e-05,9.177433e-06,6.880032e-14,4.0264274e-14,0.005952378299999999
E01002231,Harrow 013E,Harrow,0.0,2.0,0.0,0.0,1.0,3.0,11.0,1.0,0.0,6.0,4.0,11.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.061939925,1.482233e-09,0.0,1.4831005e-07,0.006369209399999999,6.3603376e-09,0.0014713466,1.0,0.10960149,0.48877087,0.010509096,2.110269e-12,0.02194561
E01002232,Harrow 011A,Harrow,0.0,4.0,15.0,0.0,11.0,3.0,39.0,2.0,1.0,2.0,2.0,39.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.13063982,6.0831255e-08,0.0,0.041402627000000004,3.6335335e-09,1.6392519e-10,1.3477635000000001e-12,3.0388721e-05,1.6066646e-06,3.5895282e-12,2.002886e-09,1.0,0.00048569025
E01002233,Harrow 011B,Harrow,0.0,1.0,11.0,0.0,16.0,3.0,57.0,2.0,1.0,6.0,4.0,57.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.696008e-08,1.01087725e-08,1.6499052999999998e-08,6.7367387e-07,2.4327457e-10,7.270135999999999e-05,4.1635220000000006e-08,0.0011482071,0.6770046999999999,1.5791592e-09,0.0,4.6961965999999996e-11
E01002235,Harrow 011D,Harrow,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1644e-05,3.825878e-07,0.00024384745,1.3668331e-06,6.596115e-09,2.5101095e-08,0.0,3.620696e-09,1.7599981000000002e-10,1.2240821e-09,4.4382592000000005e-12,5.365319e-11
E01002236,Harrow 011E,Harrow,0.0,5.0,1.0,0.0,12.0,0.0,45.0,2.0,1.0,0.0,0.0,45.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002237,Harrow 024A,Harrow,0.0,2.0,0.0,1.0,1.0,1.0,16.0,0.0,1.0,1.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.203672299999999e-07,2.8885431000000002e-08,0.00014499543,1.4627288e-08,1.0,1.024724e-08,1.5162807e-10,3.097101e-06,0.0,1.234759e-07,5.794457e-09,3.2441490000000003e-12,1.8555502e-10
E01002239,Harrow 025C,Harrow,0.0,3.0,2.0,0.0,2.0,2.0,28.0,1.0,0.0,1.0,1.0,28.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.019844322,1.213755e-05,0.3202407,1.3148162e-06,1.1964229e-06,2.145429e-07,0.0,1.1140221e-07,1.5531955e-10,8.895419e-10,5.464788e-10,3.7760758e-10
E01002240,Harrow 024C,Harrow,0.0,3.0,0.0,0.0,2.0,3.0,9.0,1.0,0.0,3.0,1.0,9.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3473295e-10,1.6434916e-09,0.0,9.978944e-07,8.8877405e-14,1.3665019e-09,4.2514071999999996e-11,1.3292529000000001e-11,1.5934508e-10,1.2789908e-10,4.276464e-14,3.6020544e-12
E01002241,Harrow 025D,Harrow,0.0,2.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002242,Harrow 024D,Harrow,1.0,1.0,2.0,0.0,3.0,7.0,13.0,0.0,0.0,3.0,3.0,13.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.019887708,2.2652721e-10,2.200989e-16,8.426069e-11,0.00037616794000000004,1.2654380000000001e-09,0.0,1.0,1.6806775e-05,5.756147e-05,5.277180999999999e-13,0.00013816726,0.013829642
E01002243,Havering 013A,Havering,2.0,4.0,5.0,1.0,15.0,6.0,54.0,2.0,1.0,9.0,9.0,54.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0546075999999997e-05,0.6396477,2.2629856e-05,9.026844e-09,0.0,5.268066999999999e-07,0.0010390283,0.01420068,0.0011004381,0.19907679,7.5566095e-05,1.0,3.7218362e-09
E01002244,Havering 011A,Havering,0.0,3.0,0.0,0.0,1.0,2.0,24.0,1.0,2.0,14.0,14.0,24.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69445235,1.0,0.00032636712000000005,0.0013062262,1.4292614e-06,4.4360927e-06,0.85694057,0.0057689026000000004,0.0006215570999999999,0.0,1.7894516e-05,1.5290379999999997e-05,0.009154136
E01002245,Havering 011B,Havering,0.0,3.0,4.0,0.0,8.0,4.0,25.0,0.0,0.0,9.0,9.0,25.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0062243864,1.9852437e-09,0.0,2.6097377000000002e-05,0.43912748,5.1657003000000005e-05,1.0,0.0027064565,0.0005203651999999999,0.365354,6.910848000000001e-05,2.5278575e-09,0.00037865163
E01002246,Havering 017A,Havering,0.0,2.0,5.0,0.0,9.0,3.0,19.0,2.0,1.0,0.0,0.0,19.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002247,Havering 017B,Havering,0.0,0.0,5.0,0.0,14.0,3.0,33.0,3.0,0.0,1.0,1.0,33.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8.1307473e-07,1.14047e-08,1.4357933e-06,5.6527587e-09,1.0,1.0695209999999998e-12,5.4716825999999994e-12,2.6686e-06,0.0,1.4190425e-07,4.4453836e-09,1.9326572e-13,7.1620064e-11
E01002248,Havering 017C,Havering,0.0,2.0,8.0,0.0,19.0,13.0,70.0,3.0,2.0,7.0,5.0,70.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.29792187,1.0,6.253714e-05,1.1190998e-05,3.6718607e-08,6.5996155e-06,5.3842864000000004e-08,2.7232903e-11,2.8983331000000002e-08,6.3784583e-10,6.0782446e-09,7.602855e-08,0.0
E01002249,Havering 017D,Havering,0.0,2.0,3.0,3.0,4.0,11.0,35.0,1.0,1.0,18.0,16.0,35.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.00015651462,0.28041005,2.4263398000000003e-05,0.0,1.3223715500000001e-05,0.57134634,3.087473e-05,0.16992658,0.011245063500000001,1.0,0.010612563,0.0012918141,0.01591506
E01002250,Havering 017E,Havering,0.0,6.0,0.0,0.0,4.0,6.0,45.0,3.0,2.0,2.0,2.0,45.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.32810298,0.11941141,0.060458995,0.03705814,0.39721915,0.0,0.22796376,1.0,0.13845304,0.7338216999999999,0.8667110999999998,0.35667378,0.5686715999999999
E01002251,Havering 017F,Havering,0.0,1.0,0.0,0.0,1.0,5.0,10.0,4.0,1.0,7.0,5.0,10.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5445101999999999,1.0,8.342184999999999e-05,0.0005500712,2.3015922e-05,2.3390322999999998e-05,0.0,2.1793753e-06,2.3177215e-07,4.251704e-08,1.2220168e-08,1.7411692000000002e-07,1.01917735e-07
E01002252,Havering 018A,Havering,0.0,1.0,0.0,0.0,1.0,0.0,13.0,1.0,4.0,23.0,15.0,13.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3908147,3.953339e-05,0.0,0.0004954628500000001,1.6061855e-05,1.0704314e-07,0.36177713,3.4358345e-05,2.0197624e-05,1.1864201e-05,6.282758000000001e-07,0.025788646000000002
E01002253,Havering 019A,Havering,0.0,0.0,0.0,1.0,2.0,8.0,10.0,4.0,0.0,2.0,2.0,10.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002254,Havering 019B,Havering,0.0,4.0,7.0,1.0,13.0,7.0,33.0,4.0,2.0,0.0,0.0,33.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002257,Havering 019C,Havering,0.0,1.0,0.0,0.0,2.0,9.0,12.0,2.0,0.0,2.0,2.0,12.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002258,Havering 018C,Havering,0.0,0.0,4.0,0.0,9.0,7.0,16.0,0.0,0.0,3.0,3.0,16.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.4082656e-05,1.8555654e-07,2.7089611e-06,5.921075e-07,1.0,4.5877538e-08,2.0643945000000002e-08,0.0001226316,3.1208498e-07,5.28444e-05,0.0027297515999999996,0.0,1.1748012e-06
E01002259,Havering 018D,Havering,0.0,4.0,0.0,1.0,4.0,1.0,23.0,5.0,4.0,12.0,10.0,23.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.14764768,9.952344e-12,1.2650884e-09,4.5682964e-09,0.14944756,2.0200476e-15,8.004276000000001e-07,6.928211e-08,1.0,5.8075424e-09,3.80447e-08,0.0,8.0155665e-10
E01002260,Havering 026A,Havering,0.0,0.0,0.0,2.0,0.0,3.0,7.0,6.0,4.0,5.0,5.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.097003125,1.066463e-12,3.2476466e-10,5.705151700000001e-07,2.6869322e-05,0.81057924,0.0,7.356206400000001e-06,3.0572864e-05,4.599403400000001e-06,1.0,4.1656356e-10,8.743211999999999e-06
E01002261,Havering 026B,Havering,0.0,5.0,10.0,1.0,25.0,6.0,38.0,3.0,1.0,0.0,0.0,38.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002263,Havering 026D,Havering,0.0,3.0,2.0,0.0,1.0,7.0,5.0,1.0,4.0,2.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.029622056,0.0016065398999999998,1.8036931000000002e-06,0.0031697233000000003,3.7685437000000005e-05,3.9157894000000004e-05,0.38647264,0.02789638,0.32214373,1.0,0.0,0.03104695,0.00043553044000000003
E01002264,Havering 026E,Havering,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002265,Havering 025A,Havering,0.0,1.0,1.0,1.0,5.0,4.0,14.0,3.0,4.0,2.0,2.0,14.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.031183997,2.0329657999999998e-07,2.0126343e-07,0.000687282,4.0490635000000004e-05,3.9141750000000005e-06,0.08417283,0.021850957,0.16212085,1.0,0.0,3.2492724e-06,0.0002455879
E01002266,Havering 027A,Havering,0.0,4.0,4.0,2.0,4.0,2.0,10.0,3.0,1.0,4.0,4.0,10.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.7783447e-09,0.86863965,5.5153100000000006e-05,0.0033070077,2.445752e-09,6.9486414e-06,4.5276483e-08,0.40916902,2.8236179999999998e-05,6.3455285e-09,0.0,1.0,0.00010050065000000001
E01002267,Havering 027B,Havering,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.1524742e-12,2.5114007e-17,6.9718255e-05,0.7560607,3.0782596e-15,3.4814923e-07,1.9998383999999997e-07,1.7870027999999999e-13,1.0,4.0122328e-14,1.8182077e-10,0.0,2.4511253e-09
E01002268,Havering 010A,Havering,0.0,6.0,0.0,0.0,2.0,4.0,6.0,2.0,1.0,61.0,17.0,6.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.70754004,5.488075e-06,5.645069999999999e-06,5.851584299999999e-06,0.88600177,0.0,0.00010549389,1.0,0.0055928407,0.87653583,0.039780587,1.1665827000000001e-06,0.04868544
E01002269,Havering 010B,Havering,0.0,1.0,2.0,0.0,6.0,3.0,25.0,2.0,4.0,0.0,0.0,25.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002270,Havering 015A,Havering,0.0,4.0,0.0,0.0,2.0,5.0,11.0,0.0,4.0,1.0,1.0,11.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.32467237,0.00011808368000000001,8.683486e-05,0.004495248,0.3931348,0.0,0.0006986397,1.0,0.07247677400000001,0.677053,0.48267955,0.00028150986,0.29390234
E01002272,Havering 014A,Havering,0.0,1.0,5.0,0.0,3.0,6.0,17.0,1.0,0.0,3.0,3.0,17.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.14883205e-05,0.053979754000000005,0.0012666758,0.0,3.3706322e-06,6.215206600000001e-07,0.10724232,1.0,0.00013041084,0.00038427714,0.0049420437,0.06311844,0.05342075
E01002273,Havering 015C,Havering,0.0,2.0,2.0,0.0,2.0,7.0,20.0,3.0,5.0,2.0,2.0,20.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,9.067506999999999e-07,6.048165e-08,4.4379394e-06,1.136421e-06,9.994871600000001e-11,5.126590999999999e-09,2.2105671e-11,5.941091e-10,1.514621e-10,3.744674e-10,0.0,2.10276e-11
E01002274,Havering 014B,Havering,0.0,1.0,1.0,0.0,14.0,5.0,33.0,1.0,1.0,0.0,0.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002276,Havering 001A,Havering,0.0,2.0,5.0,1.0,8.0,10.0,23.0,4.0,55.0,12.0,6.0,23.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,0.030858656,0.0,1.9957275e-08,6.273096000000001e-06,0.0012868493,3.6295285e-07,3.3879512e-06,0.09786983,0.005484453,1.0,0.0009261705,6.272772e-07,0.0054352502
E01002277,Havering 002A,Havering,0.0,2.0,0.0,0.0,1.0,8.0,11.0,2.0,17.0,18.0,12.0,11.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,0.5612286999999999,0.8766446,1.0,0.040772915,0.24416125,0.010636578,0.070037976,1.1563839499999999e-05,0.0,0.0061557884,0.025143817000000002,5.5597706e-05,0.016912248
E01002278,Havering 001B,Havering,0.0,2.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,3.0,3.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.100279e-10,1.0425246999999999e-10,0.0,2.3452748e-12,5.507958e-10,3.654803e-11,1.1296764e-18,0.29399237,1.1730974999999999e-06,1.9551993e-10,1.2007161e-12,1.0,2.8860846000000002e-05
E01002279,Havering 002B,Havering,0.0,2.0,0.0,0.0,0.0,9.0,5.0,3.0,8.0,2.0,2.0,5.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.2665567999999996e-11,3.3182283e-11,0.0,1.187548e-11,5.154707e-13,4.203395e-12,3.6285213999999998e-06,0.006464055,0.00032222416000000004,0.39412245,2.2688847999999998e-10,1.0,3.0999718999999997e-12
E01002280,Havering 004A,Havering,0.0,1.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,2.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14742742,3.1058373e-10,1.6160658999999998e-10,8.931942e-08,3.3108150000000004e-09,8.3587726e-10,4.2362117e-10,3.6047317e-07,3.4147616e-09,1.0,1.4487944e-11,0.0,7.650704e-12
E01002281,Havering 002C,Havering,0.0,2.0,6.0,0.0,9.0,9.0,16.0,5.0,2.0,7.0,3.0,16.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.00011578101000000001,2.034647e-08,6.50654e-08,2.7384171999999998e-05,0.3760565,0.0013313941,7.5108937e-06,1.3318316999999999e-05,0.005780404,1.0,0.0114873815,0.0,2.3743849e-05
E01002282,Havering 004B,Havering,0.0,3.0,6.0,0.0,31.0,8.0,38.0,3.0,0.0,14.0,12.0,38.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.8602360000000001,0.03293014,0.006708021999999999,0.5068108,0.00022267406000000002,1.3254892e-05,0.5044134,0.00016957546000000002,0.0010492487,0.012713792,0.0,0.029928548
E01002283,Havering 002D,Havering,0.0,0.0,1.0,0.0,0.0,7.0,17.0,1.0,1.0,17.0,9.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25560296,1.4396445e-06,1.7106082e-05,2.3252170000000002e-05,0.30814812,6.445959000000001e-07,6.224585999999999e-05,0.15179938,0.0025159432999999998,1.0,0.0,6.975291999999999e-08,0.001552319
E01002284,Havering 004C,Havering,0.0,3.0,0.0,0.0,3.0,4.0,6.0,0.0,1.0,0.0,0.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002285,Havering 025B,Havering,0.0,6.0,2.0,0.0,3.0,5.0,13.0,1.0,1.0,1.0,1.0,13.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.1363169e-08,0.0,2.1599942000000002e-13,7.6834496e-08,6.0477686e-12,2.2065650000000002e-09,0.1800018,3.7690747999999997e-07,0.19482638,1.0,1.9836431999999999e-10,4.6861669999999995e-12,1.939695e-11
E01002289,Havering 022B,Havering,0.0,1.0,6.0,0.0,5.0,0.0,14.0,0.0,0.0,3.0,1.0,14.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1013308e-15,1.5518424e-09,0.0,1.9049551999999998e-11,6.890431e-14,6.646479400000001e-12,1.0,3.3866158e-08,1.4719367e-12,2.6312501999999998e-05,3.72033e-05,4.9925163e-08,8.9669534e-08
E01002291,Havering 023B,Havering,1.0,0.0,8.0,1.0,17.0,4.0,38.0,2.0,0.0,2.0,2.0,38.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.2018683999999999e-16,3.559583e-11,0.0,2.5229750000000003e-16,6.0843986e-15,1.1613465500000001e-14,6.213120000000001e-18,0.008798796999999999,6.009146599999999e-08,1.5072688e-17,4.4225704e-14,1.0,2.7855862000000003e-12
E01002292,Havering 022C,Havering,0.0,2.0,1.0,1.0,1.0,5.0,11.0,2.0,1.0,4.0,2.0,11.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,6.215091e-07,7.055217e-08,9.999071e-06,4.8951756e-07,1.0,3.719066e-07,1.6858046e-10,3.0653227000000003e-06,2.5731009999999998e-12,7.705825e-08,1.3068509e-08,0.0,2.5187571000000003e-10
E01002293,Havering 007A,Havering,0.0,2.0,12.0,1.0,44.0,9.0,127.0,2.0,2.0,28.0,20.0,127.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,0.17901881,0.008322598,0.02341665,0.9903999,0.43559197,0.0045342282000000005,0.050621177999999996,0.000573711,0.0,1.0,0.035092548,0.067193575,0.089204215
E01002294,Havering 007B,Havering,0.0,5.0,1.0,0.0,1.0,11.0,21.0,4.0,2.0,3.0,3.0,21.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,9.320704500000001e-06,2.6087441e-06,0.00010249173,0.028635003,1.1877406e-06,9.4691694e-09,0.05911276,6.9762145e-06,1.0643228e-05,0.0,4.757565e-06,0.015340148999999999
E01002296,Havering 007C,Havering,0.0,1.0,5.0,4.0,15.0,6.0,44.0,2.0,35.0,22.0,18.0,44.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.5800319,1.3155013e-08,3.6202728e-05,0.6239888000000001,0.6160159000000001,1.2345085999999998e-05,5.8127054e-09,1.7339491e-05,2.4014385e-06,0.25833696,4.3785535e-06,0.0,1.0
E01002298,Havering 007D,Havering,0.0,4.0,0.0,0.0,12.0,5.0,68.0,1.0,1.0,1.0,1.0,68.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002300,Havering 007E,Havering,0.0,1.0,0.0,0.0,3.0,5.0,17.0,0.0,0.0,6.0,6.0,17.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0385476e-08,1.0,0.0006338421,0.0004538081400000001,6.173137e-14,1.184855e-05,1.1133347000000001e-05,8.8264053e-13,0.00033516387,0.00912756,7.540087e-09,4.4414553999999993e-07,0.0
E01002301,Havering 003A,Havering,0.0,1.0,0.0,0.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002302,Havering 005A,Havering,0.0,6.0,5.0,0.0,4.0,4.0,21.0,0.0,0.0,1.0,1.0,21.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.54485935,0.0,1.09428804e-07,0.008191035,0.49732829999999995,0.0011176047,1.1613791499999999e-11,1.0,0.00062592526,0.035287745,7.841961e-06,2.1143956e-11,0.03913633
E01002303,Havering 003B,Havering,0.0,1.0,2.0,0.0,4.0,7.0,15.0,1.0,1.0,5.0,3.0,15.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.3633481e-07,4.7957208e-08,1.0,2.8023678e-08,0.2054473,0.0017992378,0.00032270985,0.30573174,4.7955206e-07,5.322484e-06,0.0,2.2798339999999998e-05,0.0016808799
E01002304,Havering 003C,Havering,0.0,6.0,5.0,3.0,6.0,17.0,30.0,8.0,58.0,6.0,2.0,30.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,0.0,7.632926e-12,1.5625406999999998e-17,1.6613480000000002e-08,2.5114843e-18,5.874459e-10,0.7422764000000001,3.2903083e-14,0.00039714592,5.0245984e-11,1.0,2.5739580000000003e-09,2.6033234e-10
